date,revenue,cogs,gross_profit,gross_margin_pct,year,month,quarter,day_of_week,dow_name,is_weekend,year_month,revenue_ma7,revenue_ma30,cogs_ma7,cogs_ma30,yoy_growth_pct
2018-08-16,5333680.81,4015767.27,1317913.54,24.71,2018,8,3,3,Thursday,0,2018-08,4857957.82,6336784.5,3787545.24,5131508.03,65.31
2018-08-17,4314679.61,3455461.38,859218.23,19.91,2018,8,3,4,Friday,0,2018-08,4944975.63,6225972.51,3872699.8,4997217.08,6.92
2018-08-18,4960825.43,3902500.12,1058325.31,21.33,2018,8,3,5,Saturday,1,2018-08,4997798.45,6182918.93,3916084.41,4930207.89,53.76
2018-08-19,4978431.53,3847035.88,1131395.65,22.73,2018,8,3,6,Sunday,1,2018-08,5133162.12,6156823.89,4011452.63,4884357.26,91.91
2018-08-20,4896843.63,3837284.3,1059559.33,21.64,2018,8,3,0,Monday,0,2018-08,5226309.03,6155395.65,4090374.69,4868265.68,75.32
2018-08-21,5971341.33,4692653.97,1278687.36,21.41,2018,8,3,1,Tuesday,0,2018-08,5216267.63,6166396.34,4079761.33,4863522.9,126.62
2018-08-22,7086185.79,5662221.43,1423964.36,20.09,2018,8,3,2,Wednesday,0,2018-08,5363141.16,6198548.73,4201846.34,4890121.51,125.22
2018-08-23,5392520.44,4260217.92,1132302.52,21.0,2018,8,3,3,Thursday,0,2018-08,5371546.82,6150908.09,4236767.86,4853972.92,55.09
2018-08-24,3329330.38,2630754.1,698576.28,20.98,2018,8,3,4,Friday,0,2018-08,5230782.65,5997052.48,4118952.53,4733607.69,-32.2
2018-08-25,4716376.41,3836954.01,879422.4,18.65,2018,8,3,5,Saturday,1,2018-08,5195861.36,5938814.75,4109588.8,4687760.55,40.82
2018-08-26,4717920.92,3744613.34,973307.58,20.63,2018,8,3,6,Sunday,1,2018-08,5158645.56,5923979.47,4094957.01,4675558.0,78.25
2018-08-27,6151109.31,4800826.49,1350282.82,21.95,2018,8,3,0,Monday,0,2018-08,5337826.37,5918575.69,4232605.89,4666626.05,158.06
2018-08-28,12207075.48,9954369.46,2252706.02,18.45,2018,8,3,1,Tuesday,0,2018-08,6228645.53,6105570.98,4984279.54,4822287.38,235.81
2018-08-29,10330752.34,8329694.93,2001057.41,19.37,2018,8,3,2,Wednesday,0,2018-08,6692155.04,6206114.03,5365347.18,4909080.58,41.39
2018-08-30,10819458.93,8497693.47,2321765.46,21.46,2018,8,3,3,Thursday,0,2018-08,7467431.97,6150217.09,5970700.83,4862033.17,55.75
2018-08-31,9769233.6,7975907.3,1793326.3,18.36,2018,8,3,4,Friday,0,2018-08,8387418.14,6016313.15,6734294.14,4765063.44,23.54
2018-09-01,8834290.53,7236711.56,1597578.97,18.08,2018,9,3,5,Saturday,1,2018-09,8975691.59,5973891.39,7219973.79,4739633.33,48.17
2018-09-02,2926208.13,2475973.31,450234.82,15.39,2018,9,3,6,Sunday,1,2018-09,8719732.62,5770533.94,7038739.5,4586895.21,-53.15
2018-09-03,3730127.97,3250956.11,479171.86,12.85,2018,9,3,0,Monday,0,2018-09,8373878.14,5666233.17,6817329.45,4512256.22,57.64
2018-09-04,2895558.56,2566039.59,329518.97,11.38,2018,9,3,1,Tuesday,0,2018-09,7043661.44,5658825.12,5761853.75,4514742.43,-6.92
2018-09-05,2683914.3,2352008.69,331905.61,12.37,2018,9,3,2,Wednesday,0,2018-09,5951256.0,5617470.14,4907898.58,4491538.8,-35.43
2018-09-06,2220736.04,1976596.92,244139.12,10.99,2018,9,3,3,Thursday,0,2018-09,4722867.02,5551062.33,3976313.35,4446259.84,-43.96
2018-09-07,2737800.42,2305499.6,432300.82,15.79,2018,9,3,4,Friday,0,2018-09,3718376.56,5487418.38,3166255.11,4402753.07,-13.83
2018-09-08,3138040.11,2844198.87,293841.24,9.36,2018,9,3,5,Saturday,1,2018-09,2904626.5,5427148.86,2538753.3,4364966.31,13.75
2018-09-09,4428844.18,3809539.78,619304.4,13.98,2018,9,3,6,Sunday,1,2018-09,3119288.8,5451258.51,2729262.79,4396638.33,29.98
2018-09-10,3518686.76,3115017.21,403669.55,11.47,2018,9,3,0,Monday,0,2018-09,3089082.91,5415512.54,2709842.95,4380511.97,24.2
2018-09-11,2737148.82,2457613.39,279535.43,10.21,2018,9,3,1,Tuesday,0,2018-09,3066452.95,5372387.97,2694353.49,4356450.47,-37.1
2018-09-12,3907657.89,3473624.08,434033.81,11.11,2018,9,3,2,Wednesday,0,2018-09,3241273.46,5361149.39,2854584.26,4362743.61,-25.89
2018-09-13,3198359.98,2826009.39,372350.59,11.64,2018,9,3,3,Thursday,0,2018-09,3380934.02,5266373.69,2975928.9,4298045.67,-26.9
2018-09-14,3759913.17,3409768.94,350144.23,9.31,2018,9,3,4,Friday,0,2018-09,3526950.13,5189768.43,3133681.67,4251450.43,27.67
2018-09-15,3182906.62,2708850.83,474055.79,14.89,2018,9,3,5,Saturday,1,2018-09,3533359.63,5118075.95,3114346.23,4207886.55,-21.41
2018-09-16,4513878.02,4134396.21,379481.81,8.41,2018,9,3,6,Sunday,1,2018-09,3545507.32,5124715.9,3160754.29,4230517.71,12.89
2018-09-17,3684035.33,3185261.69,498773.64,13.54,2018,9,3,0,Monday,0,2018-09,3569128.55,5082156.23,3170789.22,4206609.76,1.03
2018-09-18,3511249.8,3093197.05,418052.75,11.91,2018,9,3,1,Tuesday,0,2018-09,3679714.4,5033250.17,3261586.88,4181481.8,-25.44
2018-09-19,3203671.41,2850137.86,353533.55,11.04,2018,9,3,2,Wednesday,0,2018-09,3579144.9,4976811.1,3172517.42,4148576.92,-45.36
2018-09-20,2967505.47,2634513.81,332991.66,11.22,2018,9,3,3,Thursday,0,2018-09,3546165.69,4876683.24,3145160.91,4079972.24,-31.75
2018-09-21,3391440.87,3055926.25,335514.62,9.89,2018,9,3,4,Friday,0,2018-09,3493526.79,4753525.07,3094611.96,3993095.74,-13.95
2018-09-22,3067943.56,2653342.07,414601.49,13.51,2018,9,3,5,Saturday,1,2018-09,3477103.49,4676039.18,3086682.13,3939533.21,-28.59
2018-09-23,4892505.92,4455722.87,436783.05,8.93,2018,9,3,6,Sunday,1,2018-09,3531193.19,4728145.03,3132585.94,4000365.5,20.25
2018-09-24,4916532.68,4394814.48,521718.2,10.61,2018,9,3,0,Monday,0,2018-09,3707264.24,4734816.9,3305379.2,4018960.85,26.28
2018-09-25,3834324.5,3363603.04,470721.46,12.28,2018,9,3,1,Tuesday,0,2018-09,3753417.77,4705363.69,3344008.63,4006260.51,-27.31
2018-09-26,4727732.71,4050861.46,676871.25,14.32,2018,9,3,2,Wednesday,0,2018-09,3971140.82,4657917.8,3515540.57,3981261.67,-18.53
2018-09-27,5609192.49,4998150.71,611041.78,10.89,2018,9,3,3,Thursday,0,2018-09,4348524.68,4437988.37,3853202.98,3816054.38,-24.67
2018-09-28,5221949.72,4643296.21,578653.51,11.08,2018,9,3,4,Friday,0,2018-09,4610025.94,4267694.95,4079970.12,3693174.42,-32.86
2018-09-29,5089871.44,4351327.13,738544.31,14.51,2018,9,3,5,Saturday,1,2018-09,4898872.78,4076708.7,4322539.41,3554962.21,-3.93
2018-09-30,5437181.81,4591821.05,845360.76,15.55,2018,9,3,6,Sunday,1,2018-09,4976683.62,3932306.97,4341982.01,3442159.34,-2.98
2018-10-01,4742181.64,4115311.14,626870.5,13.22,2018,10,4,0,Monday,0,2018-10,4951776.33,3795903.34,4302052.96,3338112.66,16.86
2018-10-02,1807247.84,1354070.12,453177.72,25.08,2018,10,4,1,Tuesday,0,2018-10,4662193.95,3758604.67,4014976.83,3300715.88,-37.24
2018-10-03,1798411.4,1414782.3,383629.1,21.33,2018,10,4,2,Wednesday,0,2018-10,4243719.48,3694214.12,3638394.09,3239510.09,-34.21
2018-10-04,2726313.6,2140614.37,585699.23,21.48,2018,10,4,3,Thursday,0,2018-10,3831879.64,3688572.62,3230174.62,3225329.25,-31.7
2018-10-05,2484898.47,1911895.45,573003.02,23.06,2018,10,4,4,Friday,0,2018-10,3440872.31,3681938.76,2839974.51,3210658.81,-22.82
2018-10-06,2157385.6,1668290.7,489094.9,22.67,2018,10,4,5,Saturday,1,2018-10,3021945.77,3679827.07,2456683.59,3200381.94,-26.11
2018-10-07,2767415.65,2075893.96,691521.69,24.99,2018,10,4,6,Sunday,1,2018-10,2640550.6,3680814.25,2097265.43,3192728.41,-23.44
2018-10-08,3075660.75,2408923.48,666737.27,21.68,2018,10,4,0,Monday,0,2018-10,2402476.19,3678734.94,1853495.77,3178219.23,-21.46
2018-10-09,2768213.46,2199027.83,569185.63,20.56,2018,10,4,1,Tuesday,0,2018-10,2539756.99,3623380.58,1974204.01,3124535.5,-16.0
2018-10-10,1759060.3,1352309.05,406751.25,23.12,2018,10,4,2,Wednesday,0,2018-10,2534135.4,3564726.36,1965279.26,3065778.56,-54.5
2018-10-11,2288675.28,1804152.97,484522.31,21.17,2018,10,4,3,Thursday,0,2018-10,2471615.64,3549777.25,1917213.35,3043996.55,-55.26
2018-10-12,3801607.19,3093283.75,708323.44,18.63,2018,10,4,4,Friday,0,2018-10,2659716.89,3546242.22,2085983.11,3031318.54,-15.16
2018-10-13,3486645.25,2756384.22,730261.03,20.94,2018,10,4,5,Saturday,1,2018-10,2849611.13,3555851.73,2241425.04,3028997.7,13.44
2018-10-14,3516624.21,2744217.98,772406.23,21.96,2018,10,4,6,Sunday,1,2018-10,2956640.92,3547742.1,2336899.9,3006812.67,-7.21
2018-10-15,3593428.63,2809961.8,783466.83,21.8,2018,10,4,0,Monday,0,2018-10,3030607.76,3561426.17,2394191.09,3010183.03,-4.03
2018-10-16,4126610.48,3221862.51,904747.97,21.92,2018,10,4,1,Tuesday,0,2018-10,3224664.48,3548517.25,2540310.33,2979765.24,0.32
2018-10-17,2193280.79,1721100.93,472179.86,21.53,2018,10,4,2,Wednesday,0,2018-10,3286695.98,3498825.43,2592994.88,2930959.88,-49.52
2018-10-18,2364712.74,1825738.91,538973.83,22.79,2018,10,4,3,Thursday,0,2018-10,3297558.47,3460607.53,2596078.59,2888711.28,-61.1
2018-10-19,2753648.17,2191447.61,562200.56,20.42,2018,10,4,4,Friday,0,2018-10,3147850.04,3445606.75,2467244.85,2866754.94,-29.69
2018-10-20,3067392.26,2428564.0,638828.26,20.83,2018,10,4,5,Saturday,1,2018-10,3087956.75,3448936.31,2420413.39,2859889.94,-11.21
2018-10-21,2965006.46,2322786.28,642220.18,21.66,2018,10,4,6,Sunday,1,2018-10,3009154.22,3434721.83,2360208.86,2835451.95,-12.68
2018-10-22,3760345.32,3093167.35,667177.97,17.74,2018,10,4,0,Monday,0,2018-10,3032999.46,3457801.89,2400666.8,2850112.79,5.62
2018-10-23,3210408.93,2590626.71,619782.22,19.31,2018,10,4,1,Tuesday,0,2018-10,2902113.52,3401731.99,2310490.26,2787942.92,-18.0
2018-10-24,2388950.39,1810211.59,578738.8,24.23,2018,10,4,2,Wednesday,0,2018-10,2930066.32,3317479.25,2323220.35,2701789.49,-24.69
2018-10-25,2281239.32,1789602.98,491636.34,21.55,2018,10,4,3,Thursday,0,2018-10,2918141.55,3265709.74,2318058.07,2649322.82,-65.73
2018-10-26,2925667.62,2326884.75,598782.87,20.47,2018,10,4,4,Friday,0,2018-10,2942715.76,3205640.91,2337406.24,2591856.93,-44.21
2018-10-27,3517566.83,2788248.35,729318.48,20.73,2018,10,4,5,Saturday,1,2018-10,3007026.41,3135920.05,2388789.72,2518193.52,1.89
2018-10-28,5148086.02,4236118.44,911967.58,17.71,2018,10,4,6,Sunday,1,2018-10,3318894.92,3133457.93,2662122.88,2504620.92,40.7
2018-10-29,6121160.36,4854267.79,1266892.57,20.7,2018,10,4,0,Monday,0,2018-10,3656154.21,3167834.23,2913708.66,2521385.61,-19.92
2018-10-30,5647021.76,4534254.48,1112767.28,19.71,2018,10,4,1,Tuesday,0,2018-10,4004241.76,3174828.89,3191369.77,2519466.73,-20.86
2018-10-31,5340696.76,4313400.22,1027296.54,19.24,2018,10,4,2,Wednesday,0,2018-10,4425919.81,3194779.39,3548968.14,2526069.7,-26.65
2018-11-01,4100504.23,3207191.36,893312.87,21.79,2018,11,4,3,Thursday,0,2018-11,4685814.8,3271221.27,3751480.77,2587840.4,-42.12
2018-11-02,1332091.2,973346.43,358744.77,26.93,2018,11,4,4,Friday,0,2018-11,4458161.02,3255677.27,3558118.15,2573125.88,-74.38
2018-11-03,1775113.55,1429465.35,345648.2,19.47,2018,11,4,5,Saturday,1,2018-11,4209239.13,3223970.6,3364006.3,2549420.91,12.55
2018-11-04,2595301.17,2110463.11,484838.06,18.68,2018,11,4,6,Sunday,1,2018-11,3844555.58,3227650.69,3060341.25,2556039.83,34.35
2018-11-05,2667990.75,2059523.3,608467.45,22.81,2018,11,4,0,Monday,0,2018-11,3351245.63,3244670.86,2661092.04,2569080.92,5.72
2018-11-06,2019349.93,1662050.67,357299.26,17.69,2018,11,4,1,Tuesday,0,2018-11,2833006.8,3219735.34,2250777.21,2555286.14,-33.1
2018-11-07,2141247.67,1769789.01,371458.66,17.35,2018,11,4,2,Wednesday,0,2018-11,2375942.64,3188588.23,1887404.18,2533981.66,-47.72
2018-11-08,1913450.02,1511722.76,401727.26,20.99,2018,11,4,3,Thursday,0,2018-11,2063506.33,3160096.12,1645194.38,2511071.49,-55.27
2018-11-09,2619129.29,2039164.75,579964.54,22.14,2018,11,4,4,Friday,0,2018-11,2247368.91,3188765.09,1797454.14,2533966.68,-6.23
2018-11-10,2402388.27,1910373.68,492014.59,20.48,2018,11,4,5,Saturday,1,2018-11,2336979.59,3192555.52,1866155.33,2537507.37,-32.16
2018-11-11,3568388.14,2844379.91,724008.23,20.29,2018,11,4,6,Sunday,1,2018-11,2475992.01,3184781.55,1971000.58,2529210.57,22.13
2018-11-12,2517159.72,2054634.4,462525.32,18.37,2018,11,4,0,Monday,0,2018-11,2454444.72,3152465.37,1970302.17,2505818.91,-18.39
2018-11-13,1925203.6,1550255.36,374948.24,19.48,2018,11,4,1,Tuesday,0,2018-11,2440995.24,3099418.01,1954331.41,2466020.16,-48.61
2018-11-14,1687382.45,1226935.5,460446.95,27.29,2018,11,4,2,Wednesday,0,2018-11,2376157.36,3035883.14,1876780.91,2413252.62,-59.38
2018-11-15,2055680.2,1571568.0,484112.2,23.55,2018,11,4,3,Thursday,0,2018-11,2396475.95,2966852.13,1885330.23,2358242.8,-46.66
2018-11-16,2040967.69,1635316.04,405651.65,19.88,2018,11,4,4,Friday,0,2018-11,2313881.44,2961775.03,1827637.56,2355383.3,-33.45
2018-11-17,2025956.74,1601361.16,424595.58,20.96,2018,11,4,5,Saturday,1,2018-11,2260105.51,2950483.16,1783492.91,2347904.04,-27.18
2018-11-18,3630560.3,3005034.69,625525.61,17.23,2018,11,4,6,Sunday,1,2018-11,2268987.24,2979713.56,1806443.59,2375023.61,30.84
2018-11-19,2171786.9,1822847.47,348939.43,16.07,2018,11,4,0,Monday,0,2018-11,2219648.27,2949860.05,1773331.17,2354833.06,-30.67
2018-11-20,2495899.61,2196442.6,299457.01,12.0,2018,11,4,1,Tuesday,0,2018-11,2301176.27,2934223.16,1865643.64,2350621.61,-16.69
2018-11-21,1870994.01,1826252.29,44741.72,2.39,2018,11,4,2,Wednesday,0,2018-11,2327406.49,2871244.78,1951260.32,2308391.1,-18.55
2018-11-22,1690197.81,1647708.27,42489.54,2.51,2018,11,4,3,Thursday,0,2018-11,2275194.72,2820571.08,1962137.5,2276960.49,-24.83
2018-11-23,1647035.11,1656826.5,-9791.39,-0.59,2018,11,4,4,Friday,0,2018-11,2218918.64,2795840.57,1965210.43,2271847.65,-5.85
2018-11-24,1991985.26,1889498.02,102487.24,5.14,2018,11,4,5,Saturday,1,2018-11,2214065.57,2786198.77,2006372.83,2275177.49,22.89
2018-11-25,2085511.05,2029509.86,56001.19,2.69,2018,11,4,6,Sunday,1,2018-11,1993344.25,2758193.55,1867012.14,2265264.99,-22.02
2018-11-26,2543960.96,2433523.18,110437.78,4.34,2018,11,4,0,Monday,0,2018-11,2046511.97,2725740.02,1954251.53,2253440.82,-13.5
2018-11-27,2369522.33,2218838.51,150683.82,6.36,2018,11,4,1,Tuesday,0,2018-11,2028458.08,2633121.23,1957450.95,2186198.16,-39.06
2018-11-28,1733474.59,1753556.92,-20082.33,-1.16,2018,11,4,2,Wednesday,0,2018-11,2008812.44,2486865.04,1947065.89,2082841.13,-70.36
2018-11-29,2226459.09,2127649.92,98809.17,4.44,2018,11,4,3,Thursday,0,2018-11,2085421.2,2372846.28,2015628.99,2002620.97,-54.3
2018-11-30,2058963.14,2054767.53,4195.61,0.2,2018,11,4,4,Friday,0,2018-11,2144268.06,2263455.16,2072477.71,1927333.22,-51.71
2018-12-01,1216044.13,1211686.23,4357.9,0.36,2018,12,4,5,Saturday,1,2018-12,2033419.33,2167306.49,1975647.45,1860816.38,-52.59
2018-12-02,977052.29,950959.05,26093.24,2.67,2018,12,4,6,Sunday,1,2018-12,1875068.08,2155471.86,1821568.76,1860070.13,-65.09
2018-12-03,1855981.25,1750191.91,105789.34,5.7,2018,12,4,0,Monday,0,2018-12,1776785.26,2158167.45,1723950.01,1870761.02,31.59
2018-12-04,1606060.57,1508604.3,97456.27,6.07,2018,12,4,1,Tuesday,0,2018-12,1667719.29,2125192.76,1622487.98,1850699.06,32.79
2018-12-05,1085024.44,1036671.25,48353.19,4.46,2018,12,4,2,Wednesday,0,2018-12,1575083.56,2072427.22,1520075.74,1816603.99,-37.04
2018-12-06,942014.91,946159.68,-4144.77,-0.44,2018,12,4,3,Thursday,0,2018-12,1391591.53,2036516.05,1351291.42,1792740.96,-49.76
2018-12-07,1200649.15,1205634.51,-4985.36,-0.42,2018,12,4,4,Friday,0,2018-12,1268975.25,2005162.77,1229986.7,1773935.81,-43.72
2018-12-08,1453175.2,1434521.0,18654.2,1.28,2018,12,4,5,Saturday,1,2018-12,1302851.12,1989820.27,1261820.24,1771362.42,-6.46
2018-12-09,1834112.01,1791856.09,42255.92,2.3,2018,12,4,6,Sunday,1,2018-12,1425288.22,1963653.03,1381948.39,1763118.79,14.22
2018-12-10,1719022.37,1695031.78,23990.59,1.4,2018,12,4,0,Monday,0,2018-12,1405722.66,1940874.17,1374068.37,1755940.73,-6.37
2018-12-11,1670763.83,1670771.64,-7.81,-0.0,2018,12,4,1,Tuesday,0,2018-12,1414965.99,1877620.02,1397235.14,1716820.46,-18.11
2018-12-12,1416824.27,1409602.12,7222.15,0.51,2018,12,4,2,Wednesday,0,2018-12,1462365.96,1840942.18,1450510.97,1695319.38,-46.27
2018-12-13,1605917.55,1631146.11,-25228.56,-1.57,2018,12,4,3,Thursday,0,2018-12,1557209.2,1830299.31,1548366.18,1698015.74,-44.38
2018-12-14,1986080.6,1901692.62,84387.98,4.25,2018,12,4,4,Friday,0,2018-12,1669413.69,1840255.91,1647803.05,1720507.64,-21.96
2018-12-15,1761139.67,1649696.47,111443.2,6.33,2018,12,4,5,Saturday,1,2018-12,1713408.61,1830437.89,1678542.4,1723111.92,-32.67
2018-12-16,1956185.08,1973002.66,-16817.58,-0.86,2018,12,4,6,Sunday,1,2018-12,1730847.62,1827611.81,1704420.49,1734368.14,3.21
2018-12-17,1975625.37,2012021.47,-36396.1,-1.84,2018,12,4,0,Monday,0,2018-12,1767505.2,1825934.09,1749704.73,1748056.82,-34.1
2018-12-18,1917848.83,1813056.96,104791.87,5.46,2018,12,4,1,Tuesday,0,2018-12,1802803.05,1768843.71,1770031.2,1708324.23,-25.54
2018-12-19,1548668.19,1537872.76,10795.43,0.7,2018,12,4,2,Wednesday,0,2018-12,1821637.9,1748073.09,1788355.58,1698825.07,-45.29
2018-12-20,2111859.13,1955020.76,156838.37,7.43,2018,12,4,3,Thursday,0,2018-12,1893915.27,1735271.74,1834623.39,1690777.68,-46.54
2018-12-21,1795780.71,1747996.02,47784.69,2.66,2018,12,4,4,Friday,0,2018-12,1866729.57,1732764.63,1812666.73,1688169.14,-26.59
2018-12-22,1497206.71,1451328.96,45877.75,3.06,2018,12,4,5,Saturday,1,2018-12,1829024.86,1726331.59,1784328.51,1681623.16,-38.21
2018-12-23,1221387.72,1203158.82,18228.9,1.49,2018,12,4,6,Sunday,1,2018-12,1724053.81,1712143.35,1674350.82,1666500.9,-47.88
2018-12-24,2110373.43,2051630.86,58742.57,2.78,2018,12,4,0,Monday,0,2018-12,1743303.53,1716089.62,1680009.31,1671905.33,33.32
2018-12-25,1398293.31,1329598.03,68695.28,4.91,2018,12,4,1,Tuesday,0,2018-12,1669081.31,1693182.36,1610943.74,1648574.94,-25.95
2018-12-26,1989426.16,1906954.63,82471.53,4.15,2018,12,4,2,Wednesday,0,2018-12,1732046.74,1674697.87,1663669.73,1631022.65,-26.36
2018-12-27,2379859.2,2336594.02,43265.18,1.82,2018,12,4,3,Thursday,0,2018-12,1770332.46,1675042.43,1718180.19,1634947.84,-42.0
2018-12-28,4637468.16,4553417.55,84050.61,1.81,2018,12,4,4,Friday,0,2018-12,2176287.81,1771842.22,2118954.7,1728276.52,30.81
2018-12-29,4597405.16,4592577.25,4827.91,0.11,2018,12,4,5,Saturday,1,2018-12,2619173.31,1850873.75,2567704.45,1810440.77,-29.49
2018-12-30,3975279.59,3817470.28,157809.31,3.97,2018,12,4,6,Sunday,1,2018-12,3012586.43,1914750.97,2941177.52,1869197.53,-25.6
2018-12-31,3827364.78,3811034.54,16330.24,0.43,2018,12,4,0,Monday,0,2018-12,3257870.91,2001794.99,3192520.9,1955842.47,-25.79
2019-01-01,2430742.1,2422276.45,8465.65,0.35,2019,1,1,1,Tuesday,0,2019-01,3405363.59,2050251.32,3348617.82,2004886.38,-40.37
2019-01-02,857486.8,611460.51,246026.29,28.69,2019,1,1,2,Wednesday,0,2019-01,3243657.97,2016968.17,3163547.23,1966928.67,-76.34
2019-01-03,1095516.84,931676.57,163840.27,14.96,2019,1,1,3,Thursday,0,2019-01,3060180.49,1999950.04,2962844.74,1947697.75,-10.82
2019-01-04,1356732.44,1032253.29,324479.15,23.92,2019,1,1,4,Friday,0,2019-01,2591503.96,2009006.98,2459821.27,1947550.48,12.16
2019-01-05,1752585.71,1344358.95,408226.76,23.29,2019,1,1,5,Saturday,1,2019-01,2185101.18,2036026.0,1995790.08,1960823.79,15.64
2019-01-06,1660128.37,1324455.7,335672.67,20.22,2019,1,1,6,Sunday,1,2019-01,1854365.29,2051341.98,1639645.14,1964784.5,-9.61
2019-01-07,1936096.71,1554210.1,381886.61,19.72,2019,1,1,0,Monday,0,2019-01,1584184.14,2067439.36,1317241.65,1968774.13,31.17
2019-01-08,1715399.79,1347590.83,367808.96,21.44,2019,1,1,1,Tuesday,0,2019-01,1481992.38,2063482.29,1163715.14,1953965.29,-32.38
2019-01-09,1858318.85,1516237.67,342081.18,18.41,2019,1,1,2,Wednesday,0,2019-01,1624968.39,2068125.5,1292969.02,1948005.49,-31.91
2019-01-10,1259650.79,1032558.86,227091.93,18.03,2019,1,1,3,Thursday,0,2019-01,1648416.09,2054421.73,1307380.77,1926731.73,-48.26
2019-01-11,2153841.45,1671962.72,481878.73,22.37,2019,1,1,4,Friday,0,2019-01,1762288.81,2078988.97,1398767.83,1935477.08,-1.37
2019-01-12,2073990.81,1674370.35,399620.46,19.27,2019,1,1,5,Saturday,1,2019-01,1808203.82,2094591.42,1445912.32,1936917.89,-27.55
2019-01-13,3354624.45,2671314.89,683309.56,20.37,2019,1,1,6,Sunday,1,2019-01,2050274.69,2140209.54,1638320.77,1962571.96,21.84
2019-01-14,2361690.18,1807957.6,553732.58,23.45,2019,1,1,0,Monday,0,2019-01,2111073.76,2160227.89,1674570.42,1967847.34,6.09
2019-01-15,1504083.3,1181548.42,322534.88,21.44,2019,1,1,1,Tuesday,0,2019-01,2080885.69,2145157.83,1650850.07,1941465.53,-51.92
2019-01-16,1724908.79,1349961.65,374947.14,21.74,2019,1,1,2,Wednesday,0,2019-01,2061827.11,2136800.62,1627096.36,1919396.87,-54.25
2019-01-17,2280332.07,1816414.62,463917.45,20.34,2019,1,1,3,Thursday,0,2019-01,2207638.72,2148883.39,1739075.75,1919508.79,-29.64
2019-01-18,1474326.17,1227149.16,247177.01,16.77,2019,1,1,4,Friday,0,2019-01,2110565.11,2146405.32,1675530.96,1909151.34,-30.14
2019-01-19,1754206.62,1335367.18,418839.44,23.88,2019,1,1,5,Saturday,1,2019-01,2064881.65,2134483.57,1627101.93,1888496.22,-15.93
2019-01-20,3160071.59,2517012.51,643059.08,20.35,2019,1,1,6,Sunday,1,2019-01,2037088.39,2179959.94,1605058.73,1914130.1,30.68
2019-01-21,2299476.91,1856585.16,442891.75,19.26,2019,1,1,0,Monday,0,2019-01,2028200.78,2206702.28,1612005.53,1927638.64,-7.44
2019-01-22,2108562.98,1708188.75,400374.23,18.99,2019,1,1,1,Tuesday,0,2019-01,2114555.02,2236274.78,1687239.86,1944472.97,-36.4
2019-01-23,1826741.5,1369479.14,457262.36,25.03,2019,1,1,2,Wednesday,0,2019-01,2129102.55,2226820.39,1690028.07,1921734.58,-60.39
2019-01-24,2523490.79,2014906.08,508584.71,20.15,2019,1,1,3,Thursday,0,2019-01,2163839.51,2264326.97,1718384.0,1944578.18,-22.85
2019-01-25,2014411.34,1674040.36,340370.98,16.9,2019,1,1,4,Friday,0,2019-01,2240994.53,2265159.81,1782225.6,1936814.37,-11.48
2019-01-26,2940618.52,2385985.7,554632.82,18.86,2019,1,1,5,Saturday,1,2019-01,2410481.95,2283851.79,1932313.96,1938460.76,1.48
2019-01-27,4391507.1,3459322.38,932184.72,21.23,2019,1,1,6,Sunday,1,2019-01,2586401.31,2275653.08,2066929.65,1901990.92,21.39
2019-01-28,4748349.69,3779471.66,968878.03,20.4,2019,1,1,0,Monday,0,2019-01,2936240.27,2280684.57,2341627.72,1874887.4,51.79
2019-01-29,4822586.51,3839462.75,983123.76,20.39,2019,1,1,1,Tuesday,0,2019-01,3323957.92,2308928.13,2646095.44,1875620.48,-7.21
2019-01-30,3962494.16,3161585.88,800908.28,20.21,2019,1,1,2,Wednesday,0,2019-01,3629065.44,2313432.44,2902110.69,1853972.2,-30.57
2019-01-31,3557233.24,2914824.87,642408.37,18.06,2019,1,1,3,Thursday,0,2019-01,3776742.94,2350982.15,3030670.51,1870390.48,-28.99
2019-02-01,2922884.32,2311260.65,611623.67,20.93,2019,2,1,4,Friday,0,2019-02,3906524.79,2419828.73,3121701.98,1927050.48,-20.37
2019-02-02,1988116.58,1648391.91,339724.67,17.09,2019,2,1,5,Saturday,1,2019-02,3770453.09,2449582.06,3016331.44,1950940.99,-53.31
2019-02-03,2075616.33,1663159.13,412457.2,19.87,2019,2,1,6,Sunday,1,2019-02,3439611.55,2473544.85,2759736.69,1971971.19,4.75
2019-02-04,1690969.52,1412906.86,278062.66,16.44,2019,2,1,0,Monday,0,2019-02,3002842.95,2471490.98,2421656.01,1974256.12,-41.17
2019-02-05,1648913.11,1341931.74,306981.37,18.62,2019,2,1,1,Tuesday,0,2019-02,2549461.04,2471117.14,2064865.86,1974838.65,-47.33
