snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month,product_price,product_cogs,inventory_value_retail,inventory_value_cost,inventory_health
2013-05-31,1105,20,8,7,2,85.7,0.9333,1,0,0,0.2593,MekongFit RP-51,Outdoor,Activewear,2013,5,3028.62,2877.189,60572.4,57543.78,Stockout
2013-06-30,1105,22,14,12,2,55.0,0.9333,1,0,0,0.3529,MekongFit RP-51,Outdoor,Activewear,2013,6,3028.62,2877.189,66629.64,63298.16,Stockout
2013-07-31,1105,23,5,4,0,172.5,1.0,0,1,0,0.1481,MekongFit RP-51,Outdoor,Activewear,2013,7,3028.62,2877.189,69658.26,66175.35,Overstock
2013-08-31,1105,24,7,6,1,120.0,0.9667,1,1,0,0.2,MekongFit RP-51,Outdoor,Activewear,2013,8,3028.62,2877.189,72686.88,69052.54,Stockout
2013-09-30,1105,24,5,5,2,144.0,0.9333,1,1,0,0.1724,MekongFit RP-51,Outdoor,Activewear,2013,9,3028.62,2877.189,72686.88,69052.54,Stockout
2013-10-31,1105,24,6,6,1,120.0,0.9667,1,1,0,0.2,MekongFit RP-51,Outdoor,Activewear,2013,10,3028.62,2877.189,72686.88,69052.54,Stockout
2013-11-30,1105,24,3,3,1,240.0,0.9667,1,1,0,0.1111,MekongFit RP-51,Outdoor,Activewear,2013,11,3028.62,2877.189,72686.88,69052.54,Stockout
2013-12-31,1105,24,5,5,1,144.0,0.9667,1,1,0,0.1724,MekongFit RP-51,Outdoor,Activewear,2013,12,3028.62,2877.189,72686.88,69052.54,Stockout
2014-01-31,1105,25,6,5,0,150.0,1.0,0,1,0,0.1667,MekongFit RP-51,Outdoor,Activewear,2014,1,3028.62,2877.189,75715.5,71929.72,Overstock
2014-02-28,1105,25,3,3,1,250.0,0.9667,1,1,0,0.1071,MekongFit RP-51,Outdoor,Activewear,2014,2,3028.62,2877.189,75715.5,71929.72,Stockout
2014-03-31,1105,27,10,8,1,101.2,0.9667,1,1,0,0.2286,MekongFit RP-51,Outdoor,Activewear,2014,3,3028.62,2877.189,81772.74,77684.1,Stockout
2014-04-30,1105,29,10,8,2,108.8,0.9333,1,1,0,0.2162,MekongFit RP-51,Outdoor,Activewear,2014,4,3028.62,2877.189,87829.98,83438.48,Stockout
2014-05-31,1105,30,8,7,1,128.6,0.9667,1,1,0,0.1892,MekongFit RP-51,Outdoor,Activewear,2014,5,3028.62,2877.189,90858.6,86315.67,Stockout
2014-06-30,1105,30,3,3,0,300.0,1.0,0,1,0,0.0909,MekongFit RP-51,Outdoor,Activewear,2014,6,3028.62,2877.189,90858.6,86315.67,Overstock
2014-07-31,1105,31,8,7,0,132.9,1.0,0,1,0,0.1842,MekongFit RP-51,Outdoor,Activewear,2014,7,3028.62,2877.189,93887.22,89192.86,Overstock
2014-08-31,1105,31,3,3,2,310.0,0.9333,1,1,0,0.0882,MekongFit RP-51,Outdoor,Activewear,2014,8,3028.62,2877.189,93887.22,89192.86,Stockout
2014-09-30,1105,31,2,2,1,465.0,0.9667,1,1,0,0.0606,MekongFit RP-51,Outdoor,Activewear,2014,9,3028.62,2877.189,93887.22,89192.86,Stockout
2014-10-31,1105,32,7,6,2,160.0,0.9333,1,1,0,0.1579,MekongFit RP-51,Outdoor,Activewear,2014,10,3028.62,2877.189,96915.84,92070.05,Stockout
2014-11-30,1105,32,5,5,2,192.0,0.9333,1,1,0,0.1351,MekongFit RP-51,Outdoor,Activewear,2014,11,3028.62,2877.189,96915.84,92070.05,Stockout
2014-12-31,1105,33,10,9,2,110.0,0.9333,1,1,0,0.2143,MekongFit RP-51,Outdoor,Activewear,2014,12,3028.62,2877.189,99944.46,94947.24,Stockout
2015-01-31,1105,33,5,5,2,198.0,0.9333,1,1,0,0.1316,MekongFit RP-51,Outdoor,Activewear,2015,1,3028.62,2877.189,99944.46,94947.24,Stockout
2015-02-28,1105,33,4,4,1,247.5,0.9667,1,1,0,0.1081,MekongFit RP-51,Outdoor,Activewear,2015,2,3028.62,2877.189,99944.46,94947.24,Stockout
2015-03-31,1105,34,10,9,2,113.3,0.9333,1,1,0,0.2093,MekongFit RP-51,Outdoor,Activewear,2015,3,3028.62,2877.189,102973.08,97824.43,Stockout
2015-04-30,1105,34,3,3,2,340.0,0.9333,1,1,0,0.0811,MekongFit RP-51,Outdoor,Activewear,2015,4,3028.62,2877.189,102973.08,97824.43,Stockout
2015-05-31,1105,34,5,5,2,204.0,0.9333,1,1,0,0.1282,MekongFit RP-51,Outdoor,Activewear,2015,5,3028.62,2877.189,102973.08,97824.43,Stockout
2015-06-30,1105,35,9,8,1,131.2,0.9667,1,1,0,0.186,MekongFit RP-51,Outdoor,Activewear,2015,6,3028.62,2877.189,106001.7,100701.62,Stockout
2015-07-31,1105,35,3,3,2,350.0,0.9333,1,1,0,0.0789,MekongFit RP-51,Outdoor,Activewear,2015,7,3028.62,2877.189,106001.7,100701.62,Stockout
2015-08-31,1105,36,6,5,2,216.0,0.9333,1,1,0,0.122,MekongFit RP-51,Outdoor,Activewear,2015,8,3028.62,2877.189,109030.32,103578.8,Stockout
2015-09-30,1105,36,3,3,0,360.0,1.0,0,1,0,0.0769,MekongFit RP-51,Outdoor,Activewear,2015,9,3028.62,2877.189,109030.32,103578.8,Overstock
2015-10-31,1105,36,4,4,2,270.0,0.9333,1,1,0,0.1,MekongFit RP-51,Outdoor,Activewear,2015,10,3028.62,2877.189,109030.32,103578.8,Stockout
2015-11-30,1105,36,1,1,0,1080.0,1.0,0,1,0,0.027,MekongFit RP-51,Outdoor,Activewear,2015,11,3028.62,2877.189,109030.32,103578.8,Overstock
2015-12-31,1105,37,5,4,0,277.5,1.0,0,1,0,0.0976,MekongFit RP-51,Outdoor,Activewear,2015,12,3028.62,2877.189,112058.94,106455.99,Overstock
2016-01-31,1105,37,6,6,2,185.0,0.9333,1,1,0,0.1395,MekongFit RP-51,Outdoor,Activewear,2016,1,3028.62,2877.189,112058.94,106455.99,Stockout
2016-02-29,1105,37,5,5,0,222.0,1.0,0,1,0,0.119,MekongFit RP-51,Outdoor,Activewear,2016,2,3028.62,2877.189,112058.94,106455.99,Overstock
2016-03-31,1105,37,6,6,1,185.0,0.9667,1,1,0,0.1395,MekongFit RP-51,Outdoor,Activewear,2016,3,3028.62,2877.189,112058.94,106455.99,Stockout
2016-04-30,1105,38,8,7,1,162.9,0.9667,1,1,0,0.1556,MekongFit RP-51,Outdoor,Activewear,2016,4,3028.62,2877.189,115087.56,109333.18,Stockout
2016-05-31,1105,38,7,7,2,162.9,0.9333,1,1,0,0.1556,MekongFit RP-51,Outdoor,Activewear,2016,5,3028.62,2877.189,115087.56,109333.18,Stockout
2016-06-30,1105,40,10,8,2,150.0,0.9333,1,1,0,0.1667,MekongFit RP-51,Outdoor,Activewear,2016,6,3028.62,2877.189,121144.8,115087.56,Stockout
2016-07-31,1105,40,3,3,0,400.0,1.0,0,1,0,0.0698,MekongFit RP-51,Outdoor,Activewear,2016,7,3028.62,2877.189,121144.8,115087.56,Overstock
2016-08-31,1105,40,4,4,2,300.0,0.9333,1,1,0,0.0909,MekongFit RP-51,Outdoor,Activewear,2016,8,3028.62,2877.189,121144.8,115087.56,Stockout
2016-09-30,1105,40,1,1,2,1200.0,0.9333,1,1,0,0.0244,MekongFit RP-51,Outdoor,Activewear,2016,9,3028.62,2877.189,121144.8,115087.56,Stockout
2016-10-31,1105,41,10,9,1,136.7,0.9667,1,1,0,0.18,MekongFit RP-51,Outdoor,Activewear,2016,10,3028.62,2877.189,124173.42,117964.75,Stockout
2016-11-30,1105,42,6,5,2,252.0,0.9333,1,1,0,0.1064,MekongFit RP-51,Outdoor,Activewear,2016,11,3028.62,2877.189,127202.04,120841.94,Stockout
2016-12-31,1105,43,6,5,1,258.0,0.9667,1,1,0,0.1042,MekongFit RP-51,Outdoor,Activewear,2016,12,3028.62,2877.189,130230.66,123719.13,Stockout
2017-01-31,1105,43,4,4,2,322.5,0.9333,1,1,0,0.0851,MekongFit RP-51,Outdoor,Activewear,2017,1,3028.62,2877.189,130230.66,123719.13,Stockout
2017-02-28,1105,44,8,7,0,188.6,1.0,0,1,0,0.1373,MekongFit RP-51,Outdoor,Activewear,2017,2,3028.62,2877.189,133259.28,126596.32,Overstock
2017-03-31,1105,45,6,5,2,270.0,0.9333,1,1,0,0.1,MekongFit RP-51,Outdoor,Activewear,2017,3,3028.62,2877.189,136287.9,129473.5,Stockout
2017-04-30,1105,46,6,5,1,276.0,0.9667,1,1,0,0.098,MekongFit RP-51,Outdoor,Activewear,2017,4,3028.62,2877.189,139316.52,132350.69,Stockout
2017-05-31,1105,48,13,11,0,130.9,1.0,0,1,0,0.1864,MekongFit RP-51,Outdoor,Activewear,2017,5,3028.62,2877.189,145373.76,138105.07,Overstock
2017-06-30,1105,49,9,8,2,183.8,0.9333,1,1,0,0.1404,MekongFit RP-51,Outdoor,Activewear,2017,6,3028.62,2877.189,148402.38,140982.26,Stockout
2017-07-31,1105,49,2,2,2,735.0,0.9333,1,1,0,0.0392,MekongFit RP-51,Outdoor,Activewear,2017,7,3028.62,2877.189,148402.38,140982.26,Stockout
2017-08-31,1105,49,5,5,2,294.0,0.9333,1,1,0,0.0926,MekongFit RP-51,Outdoor,Activewear,2017,8,3028.62,2877.189,148402.38,140982.26,Stockout
2017-09-30,1105,49,4,4,2,367.5,0.9333,1,1,0,0.0755,MekongFit RP-51,Outdoor,Activewear,2017,9,3028.62,2877.189,148402.38,140982.26,Stockout
2017-10-31,1105,49,5,5,2,294.0,0.9333,1,1,0,0.0926,MekongFit RP-51,Outdoor,Activewear,2017,10,3028.62,2877.189,148402.38,140982.26,Stockout
2017-11-30,1105,49,1,1,0,1470.0,1.0,0,1,0,0.02,MekongFit RP-51,Outdoor,Activewear,2017,11,3028.62,2877.189,148402.38,140982.26,Overstock
2017-12-31,1105,49,4,4,0,367.5,1.0,0,1,0,0.0755,MekongFit RP-51,Outdoor,Activewear,2017,12,3028.62,2877.189,148402.38,140982.26,Overstock
2018-01-31,1105,49,2,2,1,735.0,0.9667,1,1,0,0.0392,MekongFit RP-51,Outdoor,Activewear,2018,1,3028.62,2877.189,148402.38,140982.26,Stockout
2018-02-28,1105,49,4,4,2,367.5,0.9333,1,1,0,0.0755,MekongFit RP-51,Outdoor,Activewear,2018,2,3028.62,2877.189,148402.38,140982.26,Stockout
2018-03-31,1105,49,4,4,0,367.5,1.0,0,1,0,0.0755,MekongFit RP-51,Outdoor,Activewear,2018,3,3028.62,2877.189,148402.38,140982.26,Overstock
2018-04-30,1105,50,5,4,0,375.0,1.0,0,1,0,0.0741,MekongFit RP-51,Outdoor,Activewear,2018,4,3028.62,2877.189,151431.0,143859.45,Overstock
2018-05-31,1105,50,2,2,2,750.0,0.9333,1,1,0,0.0385,MekongFit RP-51,Outdoor,Activewear,2018,5,3028.62,2877.189,151431.0,143859.45,Stockout
2018-06-30,1105,50,3,3,2,500.0,0.9333,1,1,0,0.0566,MekongFit RP-51,Outdoor,Activewear,2018,6,3028.62,2877.189,151431.0,143859.45,Stockout
2018-07-31,1105,50,1,1,0,1500.0,1.0,0,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2018,7,3028.62,2877.189,151431.0,143859.45,Overstock
2018-09-30,1105,50,2,2,1,750.0,0.9667,1,1,0,0.0385,MekongFit RP-51,Outdoor,Activewear,2018,9,3028.62,2877.189,151431.0,143859.45,Stockout
2018-12-31,1105,50,1,1,1,1500.0,0.9667,1,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2018,12,3028.62,2877.189,151431.0,143859.45,Stockout
2019-01-31,1105,50,2,2,1,750.0,0.9667,1,1,0,0.0385,MekongFit RP-51,Outdoor,Activewear,2019,1,3028.62,2877.189,151431.0,143859.45,Stockout
2019-02-28,1105,50,1,1,1,1500.0,0.9667,1,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2019,2,3028.62,2877.189,151431.0,143859.45,Stockout
2019-05-31,1105,50,1,1,1,1500.0,0.9667,1,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2019,5,3028.62,2877.189,151431.0,143859.45,Stockout
2019-07-31,1105,50,1,1,0,1500.0,1.0,0,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2019,7,3028.62,2877.189,151431.0,143859.45,Overstock
2020-01-31,1105,50,1,1,2,1500.0,0.9333,1,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2020,1,3028.62,2877.189,151431.0,143859.45,Stockout
2020-04-30,1105,50,1,1,0,1500.0,1.0,0,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2020,4,3028.62,2877.189,151431.0,143859.45,Overstock
2020-08-31,1105,50,1,1,2,1500.0,0.9333,1,1,0,0.0196,MekongFit RP-51,Outdoor,Activewear,2020,8,3028.62,2877.189,151431.0,143859.45,Stockout
2021-03-31,1105,51,7,6,0,255.0,1.0,0,1,0,0.1053,MekongFit RP-51,Outdoor,Activewear,2021,3,3028.62,2877.189,154459.62,146736.64,Overstock
2021-04-30,1105,51,1,1,0,1530.0,1.0,0,1,0,0.0192,MekongFit RP-51,Outdoor,Activewear,2021,4,3028.62,2877.189,154459.62,146736.64,Overstock
2012-07-31,1106,12,4,4,2,90.0,0.9333,1,0,0,0.25,MekongFit RP-52,Outdoor,Activewear,2012,7,3028.62,2278.430826,36343.44,27341.17,Stockout
2012-08-31,1106,12,5,5,0,72.0,1.0,0,0,0,0.2941,MekongFit RP-52,Outdoor,Activewear,2012,8,3028.62,2278.430826,36343.44,27341.17,Healthy
2012-09-30,1106,12,5,5,2,72.0,0.9333,1,0,0,0.2941,MekongFit RP-52,Outdoor,Activewear,2012,9,3028.62,2278.430826,36343.44,27341.17,Stockout
2012-10-31,1106,14,13,11,1,38.2,0.9667,1,0,0,0.44,MekongFit RP-52,Outdoor,Activewear,2012,10,3028.62,2278.430826,42400.68,31898.03,Stockout
2012-11-30,1106,14,3,3,2,140.0,0.9333,1,1,0,0.1765,MekongFit RP-52,Outdoor,Activewear,2012,11,3028.62,2278.430826,42400.68,31898.03,Stockout
2012-12-31,1106,15,10,9,0,50.0,1.0,0,0,0,0.375,MekongFit RP-52,Outdoor,Activewear,2012,12,3028.62,2278.430826,45429.3,34176.46,Healthy
2013-01-31,1106,18,14,11,0,49.1,1.0,0,0,0,0.3793,MekongFit RP-52,Outdoor,Activewear,2013,1,3028.62,2278.430826,54515.16,41011.75,Healthy
2013-02-28,1106,18,1,1,1,540.0,0.9667,1,1,0,0.0526,MekongFit RP-52,Outdoor,Activewear,2013,2,3028.62,2278.430826,54515.16,41011.75,Stockout
2013-03-31,1106,19,8,7,0,81.4,1.0,0,0,0,0.2692,MekongFit RP-52,Outdoor,Activewear,2013,3,3028.62,2278.430826,57543.78,43290.19,Healthy
2013-04-30,1106,22,16,13,0,50.8,1.0,0,0,0,0.3714,MekongFit RP-52,Outdoor,Activewear,2013,4,3028.62,2278.430826,66629.64,50125.48,Healthy
2013-05-31,1106,23,8,7,1,98.6,0.9667,1,1,0,0.2333,MekongFit RP-52,Outdoor,Activewear,2013,5,3028.62,2278.430826,69658.26,52403.91,Stockout
2013-06-30,1106,26,15,12,2,65.0,0.9333,1,0,0,0.3158,MekongFit RP-52,Outdoor,Activewear,2013,6,3028.62,2278.430826,78744.12,59239.2,Stockout
2013-07-31,1106,26,4,4,2,195.0,0.9333,1,1,0,0.1333,MekongFit RP-52,Outdoor,Activewear,2013,7,3028.62,2278.430826,78744.12,59239.2,Stockout
2013-08-31,1106,26,6,6,1,130.0,0.9667,1,1,0,0.1875,MekongFit RP-52,Outdoor,Activewear,2013,8,3028.62,2278.430826,78744.12,59239.2,Stockout
2013-09-30,1106,27,6,5,2,162.0,0.9333,1,1,0,0.1562,MekongFit RP-52,Outdoor,Activewear,2013,9,3028.62,2278.430826,81772.74,61517.63,Stockout
2013-10-31,1106,28,7,6,0,140.0,1.0,0,1,0,0.1765,MekongFit RP-52,Outdoor,Activewear,2013,10,3028.62,2278.430826,84801.36,63796.06,Overstock
2013-11-30,1106,28,3,3,0,280.0,1.0,0,1,0,0.0968,MekongFit RP-52,Outdoor,Activewear,2013,11,3028.62,2278.430826,84801.36,63796.06,Overstock
2013-12-31,1106,28,5,5,2,168.0,0.9333,1,1,0,0.1515,MekongFit RP-52,Outdoor,Activewear,2013,12,3028.62,2278.430826,84801.36,63796.06,Stockout
2014-01-31,1106,28,5,5,1,168.0,0.9667,1,1,0,0.1515,MekongFit RP-52,Outdoor,Activewear,2014,1,3028.62,2278.430826,84801.36,63796.06,Stockout
2014-02-28,1106,28,3,3,0,280.0,1.0,0,1,0,0.0968,MekongFit RP-52,Outdoor,Activewear,2014,2,3028.62,2278.430826,84801.36,63796.06,Overstock
2014-03-31,1106,30,10,8,1,112.5,0.9667,1,1,0,0.2105,MekongFit RP-52,Outdoor,Activewear,2014,3,3028.62,2278.430826,90858.6,68352.92,Stockout
2014-04-30,1106,31,9,8,2,116.2,0.9333,1,1,0,0.2051,MekongFit RP-52,Outdoor,Activewear,2014,4,3028.62,2278.430826,93887.22,70631.36,Stockout
2014-05-31,1106,32,8,7,2,137.1,0.9333,1,1,0,0.1795,MekongFit RP-52,Outdoor,Activewear,2014,5,3028.62,2278.430826,96915.84,72909.79,Stockout
2014-06-30,1106,32,3,3,1,320.0,0.9667,1,1,0,0.0857,MekongFit RP-52,Outdoor,Activewear,2014,6,3028.62,2278.430826,96915.84,72909.79,Stockout
2014-07-31,1106,34,9,7,1,145.7,0.9667,1,1,0,0.1707,MekongFit RP-52,Outdoor,Activewear,2014,7,3028.62,2278.430826,102973.08,77466.65,Stockout
2014-08-31,1106,34,3,3,0,340.0,1.0,0,1,0,0.0811,MekongFit RP-52,Outdoor,Activewear,2014,8,3028.62,2278.430826,102973.08,77466.65,Overstock
2014-09-30,1106,34,2,2,2,510.0,0.9333,1,1,0,0.0556,MekongFit RP-52,Outdoor,Activewear,2014,9,3028.62,2278.430826,102973.08,77466.65,Stockout
2014-10-31,1106,34,6,6,1,170.0,0.9667,1,1,0,0.15,MekongFit RP-52,Outdoor,Activewear,2014,10,3028.62,2278.430826,102973.08,77466.65,Stockout
2014-11-30,1106,34,5,5,1,204.0,0.9667,1,1,0,0.1282,MekongFit RP-52,Outdoor,Activewear,2014,11,3028.62,2278.430826,102973.08,77466.65,Stockout
2014-12-31,1106,35,10,9,0,116.7,1.0,0,1,0,0.2045,MekongFit RP-52,Outdoor,Activewear,2014,12,3028.62,2278.430826,106001.7,79745.08,Overstock
2015-01-31,1106,36,6,5,2,216.0,0.9333,1,1,0,0.122,MekongFit RP-52,Outdoor,Activewear,2015,1,3028.62,2278.430826,109030.32,82023.51,Stockout
2015-02-28,1106,36,4,4,0,270.0,1.0,0,1,0,0.1,MekongFit RP-52,Outdoor,Activewear,2015,2,3028.62,2278.430826,109030.32,82023.51,Overstock
2015-03-31,1106,37,10,9,2,123.3,0.9333,1,1,0,0.1957,MekongFit RP-52,Outdoor,Activewear,2015,3,3028.62,2278.430826,112058.94,84301.94,Stockout
2015-04-30,1106,37,3,3,1,370.0,0.9667,1,1,0,0.075,MekongFit RP-52,Outdoor,Activewear,2015,4,3028.62,2278.430826,112058.94,84301.94,Stockout
2015-05-31,1106,38,6,5,1,228.0,0.9667,1,1,0,0.1163,MekongFit RP-52,Outdoor,Activewear,2015,5,3028.62,2278.430826,115087.56,86580.37,Stockout
2015-06-30,1106,40,10,8,2,150.0,0.9333,1,1,0,0.1667,MekongFit RP-52,Outdoor,Activewear,2015,6,3028.62,2278.430826,121144.8,91137.23,Stockout
2015-07-31,1106,40,3,3,1,400.0,0.9667,1,1,0,0.0698,MekongFit RP-52,Outdoor,Activewear,2015,7,3028.62,2278.430826,121144.8,91137.23,Stockout
2015-08-31,1106,41,6,5,2,246.0,0.9333,1,1,0,0.1087,MekongFit RP-52,Outdoor,Activewear,2015,8,3028.62,2278.430826,124173.42,93415.66,Stockout
2015-09-30,1106,41,3,3,2,410.0,0.9333,1,1,0,0.0682,MekongFit RP-52,Outdoor,Activewear,2015,9,3028.62,2278.430826,124173.42,93415.66,Stockout
2015-10-31,1106,42,5,4,1,315.0,0.9667,1,1,0,0.087,MekongFit RP-52,Outdoor,Activewear,2015,10,3028.62,2278.430826,127202.04,95694.09,Stockout
2015-11-30,1106,42,1,1,1,1260.0,0.9667,1,1,0,0.0233,MekongFit RP-52,Outdoor,Activewear,2015,11,3028.62,2278.430826,127202.04,95694.09,Stockout
2015-12-31,1106,43,5,4,2,322.5,0.9333,1,1,0,0.0851,MekongFit RP-52,Outdoor,Activewear,2015,12,3028.62,2278.430826,130230.66,97972.53,Stockout
2016-01-31,1106,44,7,6,1,220.0,0.9667,1,1,0,0.12,MekongFit RP-52,Outdoor,Activewear,2016,1,3028.62,2278.430826,133259.28,100250.96,Stockout
2016-02-29,1106,45,6,5,0,270.0,1.0,0,1,0,0.1,MekongFit RP-52,Outdoor,Activewear,2016,2,3028.62,2278.430826,136287.9,102529.39,Overstock
2016-03-31,1106,46,7,6,1,230.0,0.9667,1,1,0,0.1154,MekongFit RP-52,Outdoor,Activewear,2016,3,3028.62,2278.430826,139316.52,104807.82,Stockout
2016-04-30,1106,46,7,7,2,197.1,0.9333,1,1,0,0.1321,MekongFit RP-52,Outdoor,Activewear,2016,4,3028.62,2278.430826,139316.52,104807.82,Stockout
2016-05-31,1106,47,8,7,2,201.4,0.9333,1,1,0,0.1296,MekongFit RP-52,Outdoor,Activewear,2016,5,3028.62,2278.430826,142345.14,107086.25,Stockout
2016-06-30,1106,49,10,8,1,183.8,0.9667,1,1,0,0.1404,MekongFit RP-52,Outdoor,Activewear,2016,6,3028.62,2278.430826,148402.38,111643.11,Stockout
2016-07-31,1106,49,3,3,2,490.0,0.9333,1,1,0,0.0577,MekongFit RP-52,Outdoor,Activewear,2016,7,3028.62,2278.430826,148402.38,111643.11,Stockout
2016-08-31,1106,49,4,4,0,367.5,1.0,0,1,0,0.0755,MekongFit RP-52,Outdoor,Activewear,2016,8,3028.62,2278.430826,148402.38,111643.11,Overstock
2016-09-30,1106,49,1,1,0,1470.0,1.0,0,1,0,0.02,MekongFit RP-52,Outdoor,Activewear,2016,9,3028.62,2278.430826,148402.38,111643.11,Overstock
2016-10-31,1106,50,10,9,0,166.7,1.0,0,1,0,0.1525,MekongFit RP-52,Outdoor,Activewear,2016,10,3028.62,2278.430826,151431.0,113921.54,Overstock
2016-11-30,1106,51,6,5,1,306.0,0.9667,1,1,0,0.0893,MekongFit RP-52,Outdoor,Activewear,2016,11,3028.62,2278.430826,154459.62,116199.97,Stockout
2016-12-31,1106,52,6,5,0,312.0,1.0,0,1,0,0.0877,MekongFit RP-52,Outdoor,Activewear,2016,12,3028.62,2278.430826,157488.24,118478.4,Overstock
2017-01-31,1106,52,4,4,2,390.0,0.9333,1,1,0,0.0714,MekongFit RP-52,Outdoor,Activewear,2017,1,3028.62,2278.430826,157488.24,118478.4,Stockout
2017-02-28,1106,52,7,7,2,222.9,0.9333,1,1,0,0.1186,MekongFit RP-52,Outdoor,Activewear,2017,2,3028.62,2278.430826,157488.24,118478.4,Stockout
2017-03-31,1106,53,6,5,0,318.0,1.0,0,1,0,0.0862,MekongFit RP-52,Outdoor,Activewear,2017,3,3028.62,2278.430826,160516.86,120756.83,Overstock
2017-04-30,1106,54,6,5,2,324.0,0.9333,1,1,0,0.0847,MekongFit RP-52,Outdoor,Activewear,2017,4,3028.62,2278.430826,163545.48,123035.26,Stockout
2017-05-31,1106,56,13,11,2,152.7,0.9333,1,1,0,0.1642,MekongFit RP-52,Outdoor,Activewear,2017,5,3028.62,2278.430826,169602.72,127592.13,Stockout
2017-06-30,1106,57,9,8,2,213.8,0.9333,1,1,0,0.1231,MekongFit RP-52,Outdoor,Activewear,2017,6,3028.62,2278.430826,172631.34,129870.56,Stockout
2017-07-31,1106,57,2,2,2,855.0,0.9333,1,1,0,0.0339,MekongFit RP-52,Outdoor,Activewear,2017,7,3028.62,2278.430826,172631.34,129870.56,Stockout
2017-08-31,1106,57,5,5,2,342.0,0.9333,1,1,0,0.0806,MekongFit RP-52,Outdoor,Activewear,2017,8,3028.62,2278.430826,172631.34,129870.56,Stockout
2017-09-30,1106,57,4,4,2,427.5,0.9333,1,1,0,0.0656,MekongFit RP-52,Outdoor,Activewear,2017,9,3028.62,2278.430826,172631.34,129870.56,Stockout
2017-10-31,1106,57,5,5,0,342.0,1.0,0,1,0,0.0806,MekongFit RP-52,Outdoor,Activewear,2017,10,3028.62,2278.430826,172631.34,129870.56,Overstock
2017-11-30,1106,57,1,1,2,1710.0,0.9333,1,1,0,0.0172,MekongFit RP-52,Outdoor,Activewear,2017,11,3028.62,2278.430826,172631.34,129870.56,Stockout
2017-12-31,1106,57,4,4,2,427.5,0.9333,1,1,0,0.0656,MekongFit RP-52,Outdoor,Activewear,2017,12,3028.62,2278.430826,172631.34,129870.56,Stockout
2018-01-31,1106,57,2,2,1,855.0,0.9667,1,1,0,0.0339,MekongFit RP-52,Outdoor,Activewear,2018,1,3028.62,2278.430826,172631.34,129870.56,Stockout
2018-02-28,1106,57,4,4,1,427.5,0.9667,1,1,0,0.0656,MekongFit RP-52,Outdoor,Activewear,2018,2,3028.62,2278.430826,172631.34,129870.56,Stockout
2018-03-31,1106,58,5,4,0,435.0,1.0,0,1,0,0.0645,MekongFit RP-52,Outdoor,Activewear,2018,3,3028.62,2278.430826,175659.96,132148.99,Overstock
2018-04-30,1106,58,4,4,2,435.0,0.9333,1,1,0,0.0645,MekongFit RP-52,Outdoor,Activewear,2018,4,3028.62,2278.430826,175659.96,132148.99,Stockout
2018-05-31,1106,58,2,2,2,870.0,0.9333,1,1,0,0.0333,MekongFit RP-52,Outdoor,Activewear,2018,5,3028.62,2278.430826,175659.96,132148.99,Stockout
2018-06-30,1106,58,3,3,0,580.0,1.0,0,1,0,0.0492,MekongFit RP-52,Outdoor,Activewear,2018,6,3028.62,2278.430826,175659.96,132148.99,Overstock
2018-07-31,1106,58,1,1,0,1740.0,1.0,0,1,0,0.0169,MekongFit RP-52,Outdoor,Activewear,2018,7,3028.62,2278.430826,175659.96,132148.99,Overstock
2018-09-30,1106,58,2,2,2,870.0,0.9333,1,1,0,0.0333,MekongFit RP-52,Outdoor,Activewear,2018,9,3028.62,2278.430826,175659.96,132148.99,Stockout
2018-12-31,1106,58,1,1,1,1740.0,0.9667,1,1,0,0.0169,MekongFit RP-52,Outdoor,Activewear,2018,12,3028.62,2278.430826,175659.96,132148.99,Stockout
2019-01-31,1106,58,2,2,2,870.0,0.9333,1,1,0,0.0333,MekongFit RP-52,Outdoor,Activewear,2019,1,3028.62,2278.430826,175659.96,132148.99,Stockout
2019-02-28,1106,58,1,1,1,1740.0,0.9667,1,1,0,0.0169,MekongFit RP-52,Outdoor,Activewear,2019,2,3028.62,2278.430826,175659.96,132148.99,Stockout
2019-05-31,1106,58,1,1,0,1740.0,1.0,0,1,0,0.0169,MekongFit RP-52,Outdoor,Activewear,2019,5,3028.62,2278.430826,175659.96,132148.99,Overstock
2019-07-31,1106,58,1,1,2,1740.0,0.9333,1,1,0,0.0169,MekongFit RP-52,Outdoor,Activewear,2019,7,3028.62,2278.430826,175659.96,132148.99,Stockout
2020-01-31,1106,58,1,1,1,1740.0,0.9667,1,1,0,0.0169,MekongFit RP-52,Outdoor,Activewear,2020,1,3028.62,2278.430826,175659.96,132148.99,Stockout
2020-04-30,1106,58,1,1,1,1740.0,0.9667,1,1,0,0.0169,MekongFit RP-52,Outdoor,Activewear,2020,4,3028.62,2278.430826,175659.96,132148.99,Stockout
