customer_id,zip,city,signup_date,gender,age_group,acquisition_channel,last_order_date,first_order_date,frequency,monetary,avg_order_value,recency_days,tenure_days,R_score,F_score,M_score,RFM_score,rfm_segment,region,signup_year,signup_month,signup_ym
61504,30553,Lao Cai,2020-05-21,Female,45-54,social_media,2015-10-29,2014-09-24,4,45888.9,11472.22,2621.0,3021.0,1.0,3.0,2.0,132.0,At Risk,East,2020,5,2020-05
61506,30553,Lao Cai,2022-12-24,Male,18-24,direct,2017-05-12,2017-05-12,1,65071.6,65071.6,2060.0,2060.0,2.0,1.0,3.0,213.0,Lost,East,2022,12,2022-12
61507,30553,Lao Cai,2018-10-12,Female,45-54,organic_search,2016-02-24,2012-11-07,3,55833.33,18611.11,2503.0,3707.0,1.0,3.0,2.0,132.0,At Risk,East,2018,10,2018-10
61508,30557,Uong Bi,2018-07-05,Male,18-24,organic_search,2020-03-17,2016-06-06,4,83326.86,20831.72,1020.0,2400.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2018,7,2018-07
61509,30557,Uong Bi,2020-09-27,Female,18-24,direct,2018-06-30,2013-01-12,3,48100.49,16033.5,1646.0,3641.0,2.0,3.0,2.0,232.0,At Risk,East,2020,9,2020-09
61512,30557,Uong Bi,2019-06-27,Male,25-34,organic_search,2022-09-22,2013-08-14,4,69240.96,17310.24,101.0,3427.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2019,6,2019-06
61513,30562,Uong Bi,2017-11-05,Female,25-34,organic_search,2020-04-04,2020-04-04,1,10738.73,10738.73,1002.0,1002.0,3.0,1.0,1.0,311.0,About To Sleep,East,2017,11,2017-11
61514,30562,Uong Bi,2020-08-08,Male,18-24,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,8,2020-08
61515,30562,Uong Bi,2019-02-11,Male,35-44,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2019,2,2019-02
61516,30562,Uong Bi,2022-09-23,Female,35-44,referral,,,0,0.0,,,,,,,,Never Purchased,East,2022,9,2022-09
61518,30568,Bac Ninh,2013-04-21,Non-binary,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2013,4,2013-04
61519,30568,Bac Ninh,2018-05-04,Non-binary,18-24,organic_search,2014-01-28,2014-01-28,1,35384.94,35384.94,3260.0,3260.0,1.0,1.0,2.0,112.0,Lost,East,2018,5,2018-05
61520,30568,Bac Ninh,2020-12-21,Female,25-34,social_media,2014-06-03,2014-03-19,2,7362.4,3681.2,3134.0,3210.0,1.0,2.0,1.0,121.0,Lost,East,2020,12,2020-12
61522,30568,Bac Ninh,2016-10-30,Male,35-44,organic_search,2020-08-30,2014-06-04,3,191027.68,63675.89,854.0,3133.0,3.0,3.0,4.0,334.0,Loyal Customers,East,2016,10,2016-10
61523,30577,Hai Phong,2021-03-03,Female,25-34,email_campaign,2021-05-13,2014-05-28,13,317904.25,24454.17,598.0,3140.0,4.0,5.0,5.0,455.0,Champions,East,2021,3,2021-03
61525,30577,Hai Phong,2015-08-02,Female,25-34,paid_search,2022-10-31,2013-08-04,14,248619.06,17758.5,62.0,3437.0,5.0,5.0,4.0,554.0,Champions,East,2015,8,2015-08
61526,30577,Hai Phong,2014-05-01,Male,18-24,organic_search,2020-06-01,2012-07-21,10,97516.22,9751.62,944.0,3816.0,3.0,4.0,3.0,343.0,Loyal Customers,East,2014,5,2014-05
61527,30577,Hai Phong,2022-08-03,Male,18-24,organic_search,2020-09-09,2014-03-11,8,124544.23,15568.03,844.0,3218.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2022,8,2022-08
61529,30631,Hanoi,2016-02-09,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2016,2,2016-02
61530,30631,Hanoi,2019-01-23,Female,35-44,referral,,,0,0.0,,,,,,,,Never Purchased,East,2019,1,2019-01
61531,30631,Hanoi,2016-09-27,Female,18-24,direct,2015-06-03,2015-06-03,1,11003.25,11003.25,2769.0,2769.0,1.0,1.0,1.0,111.0,Lost,East,2016,9,2016-09
61533,30634,Viet Tri,2017-03-19,Female,35-44,email_campaign,2020-04-01,2016-10-26,2,44082.09,22041.04,1005.0,2258.0,3.0,2.0,2.0,322.0,About To Sleep,East,2017,3,2017-03
61534,30634,Viet Tri,2020-09-11,Female,25-34,social_media,2015-04-14,2014-11-08,2,9715.44,4857.72,2819.0,2976.0,1.0,2.0,1.0,121.0,Lost,East,2020,9,2020-09
61537,30634,Viet Tri,2022-05-07,Male,25-34,referral,2013-10-25,2013-10-25,1,13285.68,13285.68,3355.0,3355.0,1.0,1.0,1.0,111.0,Lost,East,2022,5,2022-05
61538,30635,Bac Giang,2021-06-17,Female,55+,organic_search,2022-08-25,2013-09-17,11,211892.62,19262.97,129.0,3393.0,5.0,5.0,4.0,554.0,Champions,East,2021,6,2021-06
61539,30635,Bac Giang,2022-07-20,Female,25-34,email_campaign,2019-02-15,2012-07-13,9,90754.51,10083.83,1416.0,3824.0,3.0,4.0,3.0,343.0,Loyal Customers,East,2022,7,2022-07
61540,30635,Bac Giang,2020-10-09,Female,45-54,email_campaign,2019-12-07,2013-01-11,12,225007.17,18750.6,1121.0,3642.0,3.0,5.0,4.0,354.0,Loyal Customers,East,2020,10,2020-10
61541,30635,Bac Giang,2022-04-21,Male,25-34,referral,2018-10-27,2013-04-18,7,183392.75,26198.96,1527.0,3545.0,2.0,4.0,4.0,244.0,At Risk,East,2022,4,2022-04
61542,30635,Bac Giang,2016-01-15,Female,18-24,organic_search,2022-10-25,2012-07-11,3,31632.5,10544.17,68.0,3826.0,5.0,3.0,2.0,532.0,Loyal Customers,East,2016,1,2016-01
61543,30643,Ninh Binh,2022-11-14,Male,25-34,organic_search,2017-06-29,2012-10-26,5,46388.49,9277.7,2012.0,3719.0,2.0,3.0,2.0,232.0,At Risk,East,2022,11,2022-11
61544,30643,Ninh Binh,2020-03-25,Male,35-44,organic_search,2017-08-01,2013-02-28,6,98757.93,16459.66,1979.0,3594.0,2.0,4.0,3.0,243.0,At Risk,East,2020,3,2020-03
61545,30643,Ninh Binh,2021-09-06,Male,55+,social_media,2021-07-17,2013-07-13,5,61007.74,12201.55,533.0,3459.0,4.0,3.0,3.0,433.0,Loyal Customers,East,2021,9,2021-09
61547,30643,Ninh Binh,2016-09-11,Non-binary,35-44,paid_search,2017-09-27,2012-10-27,8,171286.81,21410.85,1922.0,3718.0,2.0,4.0,4.0,244.0,At Risk,East,2016,9,2016-09
61548,30664,Son Tay,2013-07-30,Male,55+,referral,,,0,0.0,,,,,,,,Never Purchased,East,2013,7,2013-07
61549,30664,Son Tay,2014-01-25,Female,25-34,social_media,2013-07-02,2013-07-02,1,26651.59,26651.59,3470.0,3470.0,1.0,1.0,2.0,112.0,Lost,East,2014,1,2014-01
61551,30664,Son Tay,2020-07-15,Female,55+,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,7,2020-07
61552,30664,Son Tay,2020-02-21,Male,25-34,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,2,2020-02
61554,30668,Cam Pha,2020-12-20,Non-binary,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,12,2020-12
61556,30668,Cam Pha,2022-01-10,Male,25-34,organic_search,2022-05-05,2012-12-10,5,82754.81,16550.96,241.0,3674.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2022,1,2022-01
61557,30668,Cam Pha,2021-07-18,Non-binary,45-54,email_campaign,2020-05-26,2020-05-26,1,57341.58,57341.58,950.0,950.0,3.0,1.0,2.0,312.0,About To Sleep,East,2021,7,2021-07
61558,30673,Uong Bi,2021-08-06,Male,45-54,email_campaign,2019-06-28,2012-12-13,5,116261.12,23252.22,1283.0,3671.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2021,8,2021-08
61559,30673,Uong Bi,2016-10-25,Male,25-34,organic_search,2018-06-29,2013-06-12,2,19919.47,9959.74,1647.0,3490.0,2.0,2.0,1.0,221.0,Lost,East,2016,10,2016-10
61561,30673,Uong Bi,2017-09-28,Male,45-54,email_campaign,2018-04-08,2018-04-05,2,34369.74,17184.87,1729.0,1732.0,2.0,2.0,2.0,222.0,Lost,East,2017,9,2017-09
61562,30673,Uong Bi,2021-12-10,Female,18-24,email_campaign,2021-04-01,2017-03-15,5,122358.97,24471.79,640.0,2118.0,4.0,3.0,3.0,433.0,Loyal Customers,East,2021,12,2021-12
61563,30802,Bac Giang,2016-02-15,Female,35-44,email_campaign,2019-01-19,2013-11-25,6,26634.18,4439.03,1443.0,3324.0,3.0,4.0,2.0,342.0,Loyal Customers,East,2016,2,2016-02
61564,30802,Bac Giang,2013-02-16,Female,35-44,referral,2020-06-27,2017-11-20,3,80316.24,26772.08,918.0,1868.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2013,2,2013-02
61566,30802,Bac Giang,2021-12-11,Female,45-54,direct,2016-09-21,2016-03-27,2,59650.04,29825.02,2293.0,2471.0,1.0,2.0,3.0,123.0,Lost,East,2021,12,2021-12
61567,30802,Bac Giang,2015-07-05,Male,18-24,organic_search,2022-07-28,2016-04-07,4,68174.38,17043.6,157.0,2460.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2015,7,2015-07
61568,30803,Bac Ninh,2020-10-13,Male,25-34,organic_search,2019-06-01,2019-06-01,1,34305.74,34305.74,1310.0,1310.0,3.0,1.0,2.0,312.0,About To Sleep,East,2020,10,2020-10
61569,30803,Bac Ninh,2017-07-26,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,7,2017-07
61571,30803,Bac Ninh,2019-03-09,Female,45-54,direct,,,0,0.0,,,,,,,,Never Purchased,East,2019,3,2019-03
61572,30803,Bac Ninh,2020-06-19,Female,25-34,social_media,2021-02-11,2021-02-11,1,5190.96,5190.96,689.0,689.0,3.0,1.0,1.0,311.0,About To Sleep,East,2020,6,2020-06
61574,30805,Hai Phong,2015-01-15,Female,25-34,organic_search,2018-09-07,2018-09-07,1,22038.21,22038.21,1577.0,1577.0,2.0,1.0,1.0,211.0,Lost,East,2015,1,2015-01
61575,30805,Hai Phong,2022-05-17,Female,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2022,5,2022-05
61576,30805,Hai Phong,2022-05-27,Female,25-34,social_media,2013-10-22,2012-11-18,2,27516.4,13758.2,3358.0,3696.0,1.0,2.0,2.0,122.0,Lost,East,2022,5,2022-05
61577,30805,Hai Phong,2020-01-03,Male,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,1,2020-01
61578,30808,Lao Cai,2022-08-08,Non-binary,35-44,referral,2014-02-15,2014-02-15,1,14023.2,14023.2,3242.0,3242.0,1.0,1.0,1.0,111.0,Lost,East,2022,8,2022-08
61579,30808,Lao Cai,2020-09-12,Male,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,9,2020-09
61580,30808,Lao Cai,2020-01-02,Female,45-54,referral,2015-03-20,2013-11-17,2,206514.4,103257.2,2844.0,3332.0,1.0,2.0,4.0,124.0,Lost,East,2020,1,2020-01
61581,30808,Lao Cai,2020-11-26,Male,25-34,email_campaign,2014-02-19,2012-09-12,2,8066.94,4033.47,3238.0,3763.0,1.0,2.0,1.0,121.0,Lost,East,2020,11,2020-11
61582,30808,Lao Cai,2020-11-26,Female,45-54,social_media,2017-03-12,2017-03-12,1,13349.42,13349.42,2121.0,2121.0,2.0,1.0,1.0,211.0,Lost,East,2020,11,2020-11
61583,30809,Hanoi,2021-01-24,Female,35-44,email_campaign,2022-12-24,2012-11-13,21,605668.95,28841.38,8.0,3701.0,5.0,5.0,5.0,555.0,Champions,East,2021,1,2021-01
61584,30809,Hanoi,2020-12-05,Female,45-54,organic_search,2022-12-26,2012-07-24,22,661252.61,30056.94,6.0,3813.0,5.0,5.0,5.0,555.0,Champions,East,2020,12,2020-12
61586,30809,Hanoi,2018-02-16,Male,25-34,organic_search,2018-08-10,2013-05-23,21,534912.68,25472.03,1605.0,3510.0,2.0,5.0,5.0,255.0,At Risk,East,2018,2,2018-02
61587,30809,Hanoi,2020-07-12,Male,18-24,referral,2022-10-13,2012-11-18,19,362224.41,19064.44,80.0,3696.0,5.0,5.0,5.0,555.0,Champions,East,2020,7,2020-07
61588,30810,Thai Nguyen,2019-09-08,Male,35-44,email_campaign,2014-02-07,2014-02-07,1,11411.42,11411.42,3250.0,3250.0,1.0,1.0,1.0,111.0,Lost,East,2019,9,2019-09
61589,30810,Thai Nguyen,2013-11-04,Female,18-24,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2013,11,2013-11
61590,30810,Thai Nguyen,2015-04-06,Female,25-34,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2015,4,2015-04
61591,30810,Thai Nguyen,2022-06-23,Female,25-34,direct,,,0,0.0,,,,,,,,Never Purchased,East,2022,6,2022-06
61592,30810,Thai Nguyen,2015-06-27,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2015,6,2015-06
61594,30813,Phu Ly,2019-04-23,Female,55+,direct,2022-10-21,2012-07-04,23,668883.76,29081.9,72.0,3833.0,5.0,5.0,5.0,555.0,Champions,East,2019,4,2019-04
61595,30813,Phu Ly,2014-12-13,Female,45-54,email_campaign,2022-06-12,2012-07-10,15,456697.24,30446.48,203.0,3827.0,5.0,5.0,5.0,555.0,Champions,East,2014,12,2014-12
61596,30813,Phu Ly,2020-05-24,Female,18-24,organic_search,2021-09-16,2013-05-12,13,340986.6,26229.74,472.0,3521.0,4.0,5.0,5.0,455.0,Champions,East,2020,5,2020-05
61597,30813,Phu Ly,2021-03-12,Male,25-34,social_media,2022-12-28,2012-12-18,23,540750.01,23510.87,4.0,3666.0,5.0,5.0,5.0,555.0,Champions,East,2021,3,2021-03
61598,30814,Viet Tri,2021-06-20,Male,25-34,organic_search,2019-06-21,2012-08-01,7,98610.99,14087.28,1290.0,3805.0,3.0,4.0,3.0,343.0,Loyal Customers,East,2021,6,2021-06
61599,30814,Viet Tri,2021-10-04,Male,35-44,organic_search,2018-11-25,2017-05-03,3,58430.93,19476.98,1498.0,2069.0,2.0,3.0,2.0,232.0,At Risk,East,2021,10,2021-10
61601,30814,Viet Tri,2020-08-25,Male,25-34,organic_search,2016-04-24,2013-06-03,3,44327.02,14775.67,2443.0,3499.0,1.0,3.0,2.0,132.0,At Risk,East,2020,8,2020-08
61602,30814,Viet Tri,2021-02-24,Non-binary,25-34,social_media,2017-12-23,2014-04-08,2,14504.31,7252.16,1835.0,3190.0,2.0,2.0,1.0,221.0,Lost,East,2021,2,2021-02
61605,30815,Hai Phong,2018-06-15,Male,35-44,direct,2022-05-13,2012-08-13,12,326587.47,27215.62,233.0,3793.0,5.0,5.0,5.0,555.0,Champions,East,2018,6,2018-06
61606,30815,Hai Phong,2015-01-11,Female,35-44,organic_search,2022-02-24,2013-04-23,11,370999.34,33727.21,311.0,3540.0,4.0,5.0,5.0,455.0,Champions,East,2015,1,2015-01
61607,30815,Hai Phong,2021-03-31,Female,25-34,paid_search,2021-11-05,2013-02-01,12,267748.25,22312.35,422.0,3621.0,4.0,5.0,5.0,455.0,Champions,East,2021,3,2021-03
61608,30816,Nam Dinh,2017-07-23,Male,25-34,direct,2018-09-08,2016-12-19,2,52239.1,26119.55,1576.0,2204.0,2.0,2.0,2.0,222.0,Lost,East,2017,7,2017-07
61610,30816,Nam Dinh,2018-07-16,Male,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,7,2018-07
61611,30816,Nam Dinh,2017-09-11,Female,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,9,2017-09
61612,30816,Nam Dinh,2015-02-09,Male,18-24,referral,,,0,0.0,,,,,,,,Never Purchased,East,2015,2,2015-02
61614,30817,Bac Giang,2021-01-12,Non-binary,25-34,email_campaign,2016-01-01,2012-09-15,2,54212.08,27106.04,2557.0,3760.0,1.0,2.0,2.0,122.0,Lost,East,2021,1,2021-01
61615,30817,Bac Giang,2022-05-14,Male,45-54,referral,2016-12-25,2014-08-28,2,22368.4,11184.2,2198.0,3048.0,2.0,2.0,1.0,221.0,Lost,East,2022,5,2022-05
61617,30817,Bac Giang,2021-08-19,Female,35-44,organic_search,2021-07-22,2014-12-12,5,103161.58,20632.32,528.0,2942.0,4.0,3.0,3.0,433.0,Loyal Customers,East,2021,8,2021-08
61619,30818,Hanoi,2014-12-24,Female,25-34,direct,,,0,0.0,,,,,,,,Never Purchased,East,2014,12,2014-12
61620,30818,Hanoi,2020-06-13,Female,25-34,direct,2017-12-28,2017-12-28,1,1004.42,1004.42,1830.0,1830.0,2.0,1.0,1.0,211.0,Lost,East,2020,6,2020-06
61621,30818,Hanoi,2016-02-14,Female,18-24,direct,,,0,0.0,,,,,,,,Never Purchased,East,2016,2,2016-02
61622,30818,Hanoi,2019-01-03,Female,18-24,organic_search,2017-05-01,2017-05-01,1,26784.18,26784.18,2071.0,2071.0,2.0,1.0,2.0,212.0,Lost,East,2019,1,2019-01
61623,30820,Bac Ninh,2020-04-06,Female,25-34,direct,2017-05-12,2017-05-12,1,15325.31,15325.31,2060.0,2060.0,2.0,1.0,1.0,211.0,Lost,East,2020,4,2020-04
61624,30820,Bac Ninh,2022-08-31,Female,25-34,email_campaign,2013-10-29,2013-10-29,1,10249.12,10249.12,3351.0,3351.0,1.0,1.0,1.0,111.0,Lost,East,2022,8,2022-08
61625,30820,Bac Ninh,2018-03-21,Female,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2018,3,2018-03
61626,30820,Bac Ninh,2020-10-01,Male,18-24,organic_search,2018-02-07,2018-02-07,1,6218.07,6218.07,1789.0,1789.0,2.0,1.0,1.0,211.0,Lost,East,2020,10,2020-10
61627,30820,Bac Ninh,2012-05-29,Female,25-34,organic_search,2018-02-17,2018-02-17,1,7076.72,7076.72,1779.0,1779.0,2.0,1.0,1.0,211.0,Lost,East,2012,5,2012-05
61628,30822,Thai Nguyen,2017-07-09,Female,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2017,7,2017-07
61629,30822,Thai Nguyen,2022-10-04,Female,35-44,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2022,10,2022-10
61630,30822,Thai Nguyen,2015-04-13,Male,55+,email_campaign,2018-06-24,2018-06-24,1,37842.48,37842.48,1652.0,1652.0,2.0,1.0,2.0,212.0,Lost,East,2015,4,2015-04
61631,30822,Thai Nguyen,2020-02-22,Female,25-34,paid_search,2016-01-29,2016-01-29,1,9049.36,9049.36,2529.0,2529.0,1.0,1.0,1.0,111.0,Lost,East,2020,2,2020-02
61632,30822,Thai Nguyen,2021-01-05,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,1,2021-01
61633,30823,Son Tay,2017-01-11,Female,25-34,referral,,,0,0.0,,,,,,,,Never Purchased,East,2017,1,2017-01
61634,30823,Son Tay,2013-03-26,Male,35-44,social_media,2022-03-20,2022-03-20,1,5152.94,5152.94,287.0,287.0,4.0,1.0,1.0,411.0,New Customers,East,2013,3,2013-03
61636,30823,Son Tay,2017-08-25,Male,25-34,organic_search,2021-04-24,2015-03-10,2,15468.65,7734.32,617.0,2854.0,4.0,2.0,1.0,421.0,New Customers,East,2017,8,2017-08
61637,30823,Son Tay,2022-09-16,Female,55+,referral,,,0,0.0,,,,,,,,Never Purchased,East,2022,9,2022-09
61638,30824,Viet Tri,2019-11-02,Male,35-44,organic_search,2018-03-29,2014-09-17,2,23091.53,11545.76,1739.0,3028.0,2.0,2.0,2.0,222.0,Lost,East,2019,11,2019-11
61640,30824,Viet Tri,2018-01-16,Male,35-44,organic_search,2020-03-30,2017-03-23,4,73779.01,18444.75,1007.0,2110.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2018,1,2018-01
61641,30824,Viet Tri,2012-09-25,Male,25-34,paid_search,2014-03-27,2013-12-19,2,34052.44,17026.22,3202.0,3300.0,1.0,2.0,2.0,122.0,Lost,East,2012,9,2012-09
61642,30824,Viet Tri,2016-05-20,Female,35-44,paid_search,2019-06-13,2013-08-23,3,54292.07,18097.36,1298.0,3418.0,3.0,3.0,2.0,332.0,Loyal Customers,East,2016,5,2016-05
61645,30828,Viet Tri,2021-07-25,Female,35-44,direct,2018-08-03,2015-09-09,2,23780.75,11890.38,1612.0,2671.0,2.0,2.0,2.0,222.0,Lost,East,2021,7,2021-07
61646,30828,Viet Tri,2021-01-22,Male,18-24,direct,,,0,0.0,,,,,,,,Never Purchased,East,2021,1,2021-01
61647,30828,Viet Tri,2020-06-21,Male,35-44,social_media,2020-07-11,2016-04-03,2,55009.46,27504.73,904.0,2464.0,3.0,2.0,2.0,322.0,About To Sleep,East,2020,6,2020-06
61648,30830,Ninh Binh,2016-08-16,Male,18-24,social_media,2017-12-11,2012-10-04,4,115144.55,28786.14,1847.0,3741.0,2.0,3.0,3.0,233.0,At Risk,East,2016,8,2016-08
61649,30830,Ninh Binh,2018-05-28,Male,25-34,organic_search,2021-08-07,2018-06-03,3,52816.84,17605.61,512.0,1673.0,4.0,3.0,2.0,432.0,Loyal Customers,East,2018,5,2018-05
61651,30830,Ninh Binh,2019-12-25,Female,25-34,paid_search,2021-08-05,2014-03-03,3,47671.63,15890.54,514.0,3226.0,4.0,3.0,2.0,432.0,Loyal Customers,East,2019,12,2019-12
61654,30833,Ninh Binh,2017-11-09,Female,25-34,referral,2016-12-27,2016-12-27,1,6641.86,6641.86,2196.0,2196.0,2.0,1.0,1.0,211.0,Lost,East,2017,11,2017-11
61656,30833,Ninh Binh,2020-10-16,Female,25-34,social_media,2017-03-24,2013-06-04,4,55049.3,13762.32,2109.0,3498.0,2.0,3.0,2.0,232.0,At Risk,East,2020,10,2020-10
61657,30833,Ninh Binh,2022-01-11,Female,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,1,2022-01
61658,30901,Nam Dinh,2019-09-22,Female,35-44,organic_search,2022-09-21,2015-09-30,2,15747.75,7873.88,102.0,2650.0,5.0,2.0,1.0,521.0,New Customers,East,2019,9,2019-09
61659,30901,Nam Dinh,2015-11-23,Female,18-24,referral,2015-09-30,2015-09-30,1,4657.09,4657.09,2650.0,2650.0,1.0,1.0,1.0,111.0,Lost,East,2015,11,2015-11
61660,30901,Nam Dinh,2015-12-31,Non-binary,18-24,paid_search,2019-07-26,2019-07-26,1,5192.67,5192.67,1255.0,1255.0,3.0,1.0,1.0,311.0,About To Sleep,East,2015,12,2015-12
61661,30901,Nam Dinh,2022-07-24,Male,55+,paid_search,2013-03-27,2013-03-27,1,19914.66,19914.66,3567.0,3567.0,1.0,1.0,1.0,111.0,Lost,East,2022,7,2022-07
61662,30901,Nam Dinh,2021-02-16,Female,45-54,direct,2018-08-03,2018-08-03,1,73688.44,73688.44,1612.0,1612.0,2.0,1.0,3.0,213.0,Lost,East,2021,2,2021-02
61663,30903,Bac Ninh,2020-03-06,Female,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,3,2020-03
61664,30903,Bac Ninh,2018-05-23,Male,25-34,organic_search,2020-04-08,2020-04-08,1,36546.4,36546.4,998.0,998.0,3.0,1.0,2.0,312.0,About To Sleep,East,2018,5,2018-05
61665,30903,Bac Ninh,2017-07-23,Female,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,7,2017-07
61668,30904,Cam Pha,2022-11-09,Male,55+,paid_search,2019-03-30,2012-09-27,4,67018.61,16754.65,1373.0,3748.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2022,11,2022-11
61669,30904,Cam Pha,2016-01-31,Female,35-44,organic_search,2019-12-30,2012-10-07,8,254917.71,31864.71,1098.0,3738.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2016,1,2016-01
61671,30904,Cam Pha,2022-12-25,Male,25-34,social_media,2022-10-23,2012-09-20,5,81047.81,16209.56,70.0,3755.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2022,12,2022-12
61672,30904,Cam Pha,2019-03-31,Female,55+,paid_search,2022-05-31,2013-08-16,13,257347.78,19795.98,215.0,3425.0,5.0,5.0,4.0,554.0,Champions,East,2019,3,2019-03
61673,30905,Son Tay,2017-04-25,Male,25-34,social_media,2022-06-09,2016-05-03,4,116483.37,29120.84,206.0,2434.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2017,4,2017-04
61674,30905,Son Tay,2020-06-11,Female,25-34,email_campaign,2018-06-25,2018-06-25,1,8201.82,8201.82,1651.0,1651.0,2.0,1.0,1.0,211.0,Lost,East,2020,6,2020-06
61675,30905,Son Tay,2022-05-25,Female,35-44,paid_search,2017-12-09,2016-04-20,3,22266.52,7422.17,1849.0,2447.0,2.0,3.0,1.0,231.0,At Risk,East,2022,5,2022-05
61676,30905,Son Tay,2019-12-07,Male,35-44,referral,2022-09-27,2016-06-03,4,69050.35,17262.59,96.0,2403.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2019,12,2019-12
61677,30905,Son Tay,2018-05-18,Female,45-54,organic_search,2021-12-18,2012-10-16,5,163422.74,32684.55,379.0,3729.0,4.0,3.0,4.0,434.0,Loyal Customers,East,2018,5,2018-05
61678,30906,Hanoi,2020-02-19,Male,45-54,email_campaign,2022-12-12,2012-09-03,14,277306.32,19807.59,20.0,3772.0,5.0,5.0,5.0,555.0,Champions,East,2020,2,2020-02
61680,30906,Hanoi,2020-04-04,Female,35-44,direct,2022-04-13,2012-11-05,11,270868.51,24624.41,263.0,3709.0,4.0,5.0,5.0,455.0,Champions,East,2020,4,2020-04
61682,30906,Hanoi,2019-07-27,Male,25-34,email_campaign,2022-08-19,2012-12-21,12,343131.7,28594.31,135.0,3663.0,5.0,5.0,5.0,555.0,Champions,East,2019,7,2019-07
61683,30907,Bac Giang,2018-04-04,Female,35-44,paid_search,2022-02-24,2012-09-30,20,536711.1,26835.56,311.0,3745.0,4.0,5.0,5.0,455.0,Champions,East,2018,4,2018-04
61684,30907,Bac Giang,2018-08-29,Male,25-34,referral,2022-11-14,2012-07-04,22,415256.25,18875.28,48.0,3833.0,5.0,5.0,5.0,555.0,Champions,East,2018,8,2018-08
61685,30907,Bac Giang,2021-12-21,Female,45-54,organic_search,2022-06-10,2012-07-13,16,386015.58,24125.97,205.0,3824.0,5.0,5.0,5.0,555.0,Champions,East,2021,12,2021-12
61687,30907,Bac Giang,2021-07-07,Male,25-34,organic_search,2022-10-08,2012-07-07,23,642478.46,27933.85,85.0,3830.0,5.0,5.0,5.0,555.0,Champions,East,2021,7,2021-07
61688,30909,Ha Long,2022-01-13,Male,55+,social_media,2021-11-01,2012-10-03,20,435816.21,21790.81,426.0,3742.0,4.0,5.0,5.0,455.0,Champions,East,2022,1,2022-01
61689,30909,Ha Long,2017-10-20,Female,25-34,organic_search,2021-10-28,2014-05-07,14,427327.12,30523.37,430.0,3161.0,4.0,5.0,5.0,455.0,Champions,East,2017,10,2017-10
61690,30909,Ha Long,2020-04-26,Male,45-54,organic_search,2021-03-02,2016-02-07,8,168839.45,21104.93,670.0,2520.0,4.0,4.0,4.0,444.0,Champions,East,2020,4,2020-04
61691,30909,Ha Long,2021-07-19,Non-binary,25-34,social_media,2022-10-18,2013-10-08,7,234350.68,33478.67,75.0,3372.0,5.0,4.0,4.0,544.0,Champions,East,2021,7,2021-07
61692,30909,Ha Long,2020-05-26,Male,55+,social_media,2019-06-01,2013-05-19,9,281618.23,31290.91,1310.0,3514.0,3.0,4.0,5.0,345.0,Loyal Customers,East,2020,5,2020-05
61693,30917,Son Tay,2020-02-23,Female,18-24,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,2,2020-02
61694,30917,Son Tay,2019-07-15,Female,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2019,7,2019-07
