return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,product_name,category,segment,size,color,price,cogs,order_date,customer_id,order_source,device_type,days_to_return,return_year,return_month,return_ym
RET-029067,459751,2045,2017-02-01,not_as_described,6,32173.96,UrbanVN UE-05,Streetwear,Performance,M,purple,5569.462312746386,2996.370724257556,2017-01-21,141819,email_campaign,desktop,11,2017,2,2017-02
RET-029068,459758,2254,2017-02-05,wrong_size,3,1904.46,VietMotion RP-51,Outdoor,Activewear,L,white,715.600871757925,486.6801528825648,2017-01-20,132685,paid_search,desktop,16,2017,2,2017-02
RET-029071,459785,1391,2017-02-09,wrong_size,4,7841.58,VietMode RP-83,Outdoor,Activewear,XL,black,2068.3202760736194,1416.7993891104293,2017-01-21,41599,email_campaign,tablet,19,2017,2,2017-02
RET-029072,459785,1392,2017-02-19,wrong_size,4,7668.08,VietMode RP-84,Outdoor,Activewear,S,orange,2068.3202760736194,1296.4231490429447,2017-01-21,41599,email_campaign,tablet,29,2017,2,2017-02
RET-029074,459801,689,2017-02-01,wrong_size,1,4302.55,SaigonFlex UC-54,Streetwear,Everyday,M,yellow,4162.627714977795,3842.937906467501,2017-01-21,7055,social_media,tablet,11,2017,2,2017-02
RET-029075,459817,239,2017-02-02,late_delivery,1,4253.07,LotusWear UR-11,Streetwear,Standard,XL,yellow,4799.280167597765,4433.575018826817,2017-01-22,62775,direct,desktop,11,2017,2,2017-02
RET-029076,459825,733,2017-02-12,late_delivery,4,16393.25,HanoiStreet RP-21,Outdoor,Activewear,M,blue,4376.45179245283,2285.383126018868,2017-01-24,54492,social_media,mobile,19,2017,2,2017-02
RET-029077,459825,734,2017-02-15,wrong_size,2,7706.73,HanoiStreet RP-22,Outdoor,Activewear,L,white,4376.45179245283,3725.6734109150943,2017-01-24,54492,social_media,mobile,22,2017,2,2017-02
RET-029079,459890,604,2017-02-01,not_as_described,1,5821.02,SaigonFlex UC-69,Streetwear,Everyday,S,white,6135.298830630299,4141.940240558514,2017-01-21,142616,organic_search,mobile,11,2017,2,2017-02
RET-029080,459906,808,2017-02-14,wrong_size,1,3615.58,HanoiStreet RS-12,Outdoor,Premium,S,pink,4185.669242738589,2473.3119555342323,2017-01-22,138318,paid_search,desktop,23,2017,2,2017-02
RET-029081,459915,736,2017-02-13,defective,1,4396.33,HanoiStreet RP-24,Outdoor,Activewear,S,green,4615.655408483896,2839.0896417584445,2017-01-22,132847,organic_search,desktop,22,2017,2,2017-02
RET-029082,459926,763,2017-02-16,wrong_size,2,7153.93,HanoiStreet RP-51,Outdoor,Activewear,XL,blue,3884.3831348511385,2371.8043421401053,2017-01-21,147080,paid_search,desktop,26,2017,2,2017-02
RET-029083,459926,764,2017-02-06,changed_mind,1,3624.34,HanoiStreet RP-52,Outdoor,Activewear,S,white,3884.3831348511385,3601.600042633976,2017-01-21,147080,paid_search,desktop,16,2017,2,2017-02
RET-029085,460006,1178,2017-02-11,changed_mind,1,7001.12,MekongFit UE-14,Streetwear,Performance,L,pink,7106.041802773498,3850.764052922958,2017-01-23,77513,organic_search,desktop,19,2017,2,2017-02
RET-029086,460007,1178,2017-02-19,defective,2,13898.49,MekongFit UE-14,Streetwear,Performance,L,pink,7106.041802773498,3850.764052922958,2017-01-23,46612,social_media,mobile,27,2017,2,2017-02
RET-029087,460029,760,2017-02-12,changed_mind,2,3583.7,HanoiStreet RP-48,Outdoor,Activewear,S,red,1901.46566118317,1262.5731990256247,2017-01-25,83006,paid_search,mobile,18,2017,2,2017-02
RET-029088,460039,2354,2017-02-22,defective,1,4422.32,VietMotion UC-02,Streetwear,Everyday,L,white,4403.300272479564,4183.135258855586,2017-01-24,80377,paid_search,desktop,29,2017,2,2017-02
RET-029089,460041,1062,2017-02-16,changed_mind,4,6878.32,MekongFit RP-08,Outdoor,Activewear,L,orange,1800.4956652868125,1710.470882022472,2017-01-24,92335,social_media,desktop,23,2017,2,2017-02
RET-029090,460050,1000,2017-02-07,wrong_size,3,3494.46,HanoiStreet YY-01,GenZ,Trendy,S,red,1188.3481205164992,915.3845572338593,2017-01-23,131636,organic_search,desktop,15,2017,2,2017-02
RET-029091,460108,791,2017-02-21,defective,3,2323.23,HanoiStreet RP-79,Outdoor,Activewear,XL,black,811.8865136951651,584.9642331173665,2017-01-25,64310,organic_search,mobile,27,2017,2,2017-02
RET-029092,460118,2331,2017-02-13,wrong_size,2,13771.33,VietMotion UE-05,Streetwear,Performance,XL,black,7365.661770148853,6671.816431400832,2017-01-27,50772,organic_search,desktop,17,2017,2,2017-02
RET-029094,460137,949,2017-02-16,wrong_size,4,55487.83,HanoiStreet UC-12,Streetwear,Everyday,M,yellow,15434.37,14662.6515,2017-01-24,20693,paid_search,mobile,23,2017,2,2017-02
RET-029095,460159,2224,2017-02-14,wrong_size,4,2835.86,VietMotion RP-21,Outdoor,Activewear,S,white,768.1824234158624,443.2412583109526,2017-01-25,72630,referral,tablet,20,2017,2,2017-02
RET-029096,460159,2225,2017-02-17,defective,4,3006.68,VietMotion RP-22,Outdoor,Activewear,M,purple,768.1824234158624,444.8544414001259,2017-01-25,72630,referral,tablet,23,2017,2,2017-02
RET-029097,460169,1187,2017-02-10,wrong_size,1,4880.18,MekongFit UE-23,Streetwear,Performance,XL,silver,5444.799864253394,5172.559871040724,2017-01-24,35317,email_campaign,desktop,17,2017,2,2017-02
RET-029099,460191,115,2017-02-23,changed_mind,2,20737.06,DragonWear UM-42,Streetwear,Balanced,XL,purple,10818.745208023774,9215.40716819465,2017-01-24,124266,social_media,mobile,30,2017,2,2017-02
RET-029100,460209,2254,2017-02-04,defective,4,2576.91,VietMotion RP-51,Outdoor,Activewear,L,white,715.600871757925,486.6801528825648,2017-01-24,153844,paid_search,desktop,11,2017,2,2017-02
RET-029101,460209,2255,2017-02-04,wrong_size,3,1978.86,VietMotion RP-52,Outdoor,Activewear,XL,purple,715.600871757925,679.8208281700287,2017-01-24,153844,paid_search,desktop,11,2017,2,2017-02
RET-029102,460216,487,2017-02-08,not_as_described,5,54009.38,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2017-01-23,143271,paid_search,mobile,16,2017,2,2017-02
RET-029103,460230,567,2017-02-05,wrong_size,7,68065.97,SaigonFlex UC-32,Streetwear,Everyday,XL,silver,10134.776887966806,8711.854212896265,2017-01-23,141781,paid_search,mobile,13,2017,2,2017-02
RET-029105,460285,782,2017-02-12,late_delivery,2,2505.11,HanoiStreet RP-70,Outdoor,Activewear,L,orange,1274.5818688060406,1065.805358695611,2017-01-27,75851,organic_search,desktop,16,2017,2,2017-02
RET-029107,460303,487,2017-02-08,not_as_described,2,23013.36,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2017-01-26,101492,social_media,desktop,13,2017,2,2017-02
RET-029109,460331,1809,2017-02-01,changed_mind,1,2615.85,SaigonCore YY-04,GenZ,Trendy,M,yellow,2719.3949999999995,2583.42525,2017-01-26,135838,paid_search,tablet,6,2017,2,2017-02
RET-029110,460341,674,2017-02-19,wrong_size,2,15184.33,SaigonFlex UC-39,Streetwear,Everyday,L,white,8419.577208862469,6274.268936044312,2017-01-28,42664,email_campaign,desktop,22,2017,2,2017-02
RET-029111,460357,443,2017-02-21,late_delivery,1,9943.71,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2017-01-27,8315,paid_search,tablet,25,2017,2,2017-02
RET-029112,460371,1226,2017-02-11,defective,2,13121.59,MekongFit UC-28,Streetwear,Everyday,L,green,6689.096277372263,5573.355018306569,2017-01-28,64589,paid_search,desktop,14,2017,2,2017-02
RET-029113,460394,2236,2017-02-24,wrong_size,5,10287.1,VietMotion RP-33,Outdoor,Activewear,S,green,2193.0293107221005,1526.7870061247263,2017-01-29,47759,organic_search,desktop,26,2017,2,2017-02
RET-029114,460429,2058,2017-02-14,changed_mind,6,19081.8,UrbanVN UE-18,Streetwear,Performance,L,pink,3259.523492647059,1700.4934061139704,2017-01-27,75825,organic_search,mobile,18,2017,2,2017-02
RET-029115,460434,761,2017-02-11,late_delivery,1,2021.75,HanoiStreet RP-49,Outdoor,Activewear,M,black,2220.597146098796,2109.567288793856,2017-01-30,45673,paid_search,tablet,12,2017,2,2017-02
RET-029116,460434,762,2017-02-19,not_as_described,1,1938.0,HanoiStreet RP-50,Outdoor,Activewear,L,orange,2220.597146098796,2109.567288793856,2017-01-30,45673,paid_search,tablet,20,2017,2,2017-02
RET-029117,460471,1433,2017-02-19,late_delivery,2,8131.79,VietMode RP-25,Outdoor,Activewear,M,blue,4346.329468531469,4129.012995104895,2017-01-30,91459,email_campaign,tablet,20,2017,2,2017-02
RET-029118,460471,1434,2017-02-24,defective,1,3989.71,VietMode RP-26,Outdoor,Activewear,L,white,4346.329468531469,2982.8859142531464,2017-01-30,91459,email_campaign,tablet,25,2017,2,2017-02
RET-029119,460499,1182,2017-02-10,wrong_size,5,10004.8,MekongFit UE-18,Streetwear,Performance,L,orange,2220.567622820919,2109.539241679873,2017-01-29,125105,organic_search,desktop,12,2017,2,2017-02
RET-029120,460579,760,2017-02-16,defective,1,1774.85,HanoiStreet RP-48,Outdoor,Activewear,S,red,1901.46566118317,1262.5731990256247,2017-01-29,141629,email_campaign,desktop,18,2017,2,2017-02
RET-029121,460581,734,2017-02-14,defective,6,26155.35,HanoiStreet RP-22,Outdoor,Activewear,L,white,4376.45179245283,3725.6734109150943,2017-01-29,141724,paid_search,mobile,16,2017,2,2017-02
RET-029122,460604,1120,2017-02-19,late_delivery,5,11307.24,MekongFit RS-08,Outdoor,Premium,S,red,2225.38025390625,2045.792067416016,2017-01-28,133755,direct,mobile,22,2017,2,2017-02
RET-029123,460648,781,2017-02-20,changed_mind,1,1148.52,HanoiStreet RP-69,Outdoor,Activewear,M,black,1274.5818688060406,845.3026953921661,2017-01-30,43621,referral,desktop,21,2017,2,2017-02
RET-029124,460649,1113,2017-02-23,defective,3,4976.52,MekongFit RS-01,Outdoor,Premium,M,blue,1870.894719101124,1564.6292535842697,2017-01-29,44280,social_media,desktop,25,2017,2,2017-02
RET-029125,460654,761,2017-02-04,defective,1,1983.13,HanoiStreet RP-49,Outdoor,Activewear,M,black,2220.597146098796,2109.567288793856,2017-01-28,44606,social_media,desktop,7,2017,2,2017-02
RET-029126,460710,2053,2017-02-15,not_as_described,3,11455.16,UrbanVN UE-13,Streetwear,Performance,M,blue,4015.5242288557215,2068.3965302835823,2017-01-31,17976,referral,mobile,15,2017,2,2017-02
RET-029129,460727,2055,2017-02-07,not_as_described,3,21190.85,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.102907348243,6878.097761980831,2017-01-31,70933,direct,mobile,7,2017,2,2017-02
RET-029131,460743,487,2017-02-07,wrong_size,5,65044.97,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912189546,11027.769856245455,2017-01-30,45439,direct,desktop,8,2017,2,2017-02
RET-029133,460751,734,2017-02-16,not_as_described,4,16711.32,HanoiStreet RP-22,Outdoor,Activewear,L,white,4376.45179245283,3725.6734109150943,2017-01-30,23832,organic_search,desktop,17,2017,2,2017-02
RET-029134,460781,2277,2017-02-11,wrong_size,1,2992.13,VietMotion RS-10,Outdoor,Premium,M,silver,3358.794231856739,3190.8545202639016,2017-01-28,103884,organic_search,tablet,14,2017,2,2017-02
RET-029136,460794,438,2017-02-09,wrong_size,1,10082.7,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296,2017-01-27,122076,referral,desktop,13,2017,2,2017-02
RET-029138,460819,761,2017-02-10,wrong_size,2,4215.24,HanoiStreet RP-49,Outdoor,Activewear,M,black,2220.597146098796,2109.567288793856,2017-01-28,93754,organic_search,tablet,13,2017,2,2017-02
RET-029139,460819,762,2017-02-10,wrong_size,2,4228.71,HanoiStreet RP-50,Outdoor,Activewear,L,orange,2220.597146098796,2109.567288793856,2017-01-28,93754,organic_search,tablet,13,2017,2,2017-02
RET-029140,460878,1091,2017-02-24,changed_mind,5,10743.72,MekongFit RP-37,Outdoor,Activewear,XL,black,2116.288125,1165.228241625,2017-01-29,140162,email_campaign,desktop,26,2017,2,2017-02
RET-029141,460878,1092,2017-02-24,changed_mind,8,15848.57,MekongFit RP-38,Outdoor,Activewear,S,orange,2116.288125,1846.673017875,2017-01-29,140162,email_campaign,desktop,26,2017,2,2017-02
RET-029142,460910,2269,2017-02-23,wrong_size,1,3789.69,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2017-01-29,133826,referral,mobile,25,2017,2,2017-02
RET-029143,460975,237,2017-02-12,defective,6,35084.07,LotusWear UR-09,Streetwear,Standard,M,silver,6401.85,3225.892215,2017-01-31,11312,organic_search,mobile,12,2017,2,2017-02
RET-029144,460983,779,2017-02-19,not_as_described,7,27333.72,HanoiStreet RP-67,Outdoor,Activewear,XL,yellow,3997.024412721359,3519.3799954011565,2017-01-28,14245,organic_search,desktop,22,2017,2,2017-02
RET-029145,460996,1934,2017-02-22,defective,1,1475.33,UrbanVN RP-09,Outdoor,Activewear,L,white,1609.9115094339622,1337.8364643396226,2017-01-31,1412,paid_search,mobile,22,2017,2,2017-02
RET-029146,460996,1935,2017-02-28,changed_mind,1,1477.36,UrbanVN RP-10,Outdoor,Activewear,XL,purple,1609.9115094339622,1048.696357245283,2017-01-31,1412,paid_search,mobile,28,2017,2,2017-02
RET-029147,461017,2269,2017-02-20,wrong_size,4,13841.57,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2017-01-29,3695,referral,mobile,22,2017,2,2017-02
RET-029149,461047,636,2017-02-26,defective,4,41533.84,SaigonFlex UC-01,Streetwear,Everyday,S,green,10891.997347272134,9183.042963485135,2017-01-29,68481,referral,tablet,28,2017,2,2017-02
RET-029150,461051,763,2017-02-15,not_as_described,4,15437.37,HanoiStreet RP-51,Outdoor,Activewear,XL,blue,3884.3831348511385,2371.8043421401053,2017-01-31,39126,paid_search,mobile,15,2017,2,2017-02
RET-029151,461051,764,2017-02-28,not_as_described,4,13621.62,HanoiStreet RP-52,Outdoor,Activewear,S,white,3884.3831348511385,3601.600042633976,2017-01-31,39126,paid_search,mobile,28,2017,2,2017-02
RET-029152,461054,2218,2017-02-14,wrong_size,2,3197.3,VietMotion RP-15,Outdoor,Activewear,L,pink,1768.2999241274658,1081.8458935811836,2017-02-01,49676,referral,desktop,13,2017,2,2017-02
RET-029153,461071,2080,2017-02-08,changed_mind,4,23839.69,UrbanVN UC-15,Streetwear,Everyday,S,red,6929.37,3718.992879,2017-01-28,51622,paid_search,desktop,11,2017,2,2017-02
RET-029154,461084,1009,2017-02-12,changed_mind,6,6942.54,HanoiStreet YY-10,GenZ,Trendy,M,yellow,1383.875492256637,862.569594323562,2017-02-01,63085,referral,mobile,11,2017,2,2017-02
RET-029155,461084,2269,2017-02-19,wrong_size,3,10871.38,VietMotion RS-02,Outdoor,Premium,M,yellow,3915.427786872344,3719.6563975287263,2017-02-01,63085,referral,mobile,18,2017,2,2017-02
RET-029156,461087,1062,2017-02-07,wrong_size,2,3371.56,MekongFit RP-08,Outdoor,Activewear,L,orange,1800.4956652868125,1710.470882022472,2017-01-28,63415,social_media,tablet,10,2017,2,2017-02
RET-029157,461102,2045,2017-02-14,late_delivery,1,5445.85,UrbanVN UE-05,Streetwear,Performance,M,purple,5569.462312746386,2996.370724257556,2017-01-30,55625,social_media,tablet,15,2017,2,2017-02
RET-029158,461104,1223,2017-02-17,wrong_size,1,4356.16,MekongFit UC-25,Streetwear,Everyday,XL,blue,4751.004708205353,4513.454472795085,2017-01-28,61927,social_media,desktop,20,2017,2,2017-02
RET-029159,461123,907,2017-02-09,defective,2,14540.99,HanoiStreet UE-16,Streetwear,Performance,XL,silver,7343.25255526658,6976.089927503251,2017-01-31,17537,referral,tablet,9,2017,2,2017-02
RET-029160,461138,415,2017-02-14,wrong_size,2,19562.44,SaigonFlex UM-20,Streetwear,Balanced,XL,purple,9929.025555555556,9299.525335333334,2017-01-31,17920,organic_search,mobile,14,2017,2,2017-02
RET-029161,461154,2185,2017-02-17,late_delivery,1,9572.05,PhoenixWear UC-15,Streetwear,Everyday,M,purple,10064.304782608697,6988.653241043479,2017-01-30,17972,organic_search,desktop,18,2017,2,2017-02
RET-029162,461167,438,2017-02-20,not_as_described,8,81077.11,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.531191363438,6680.734632196296,2017-02-01,18649,social_media,desktop,19,2017,2,2017-02
RET-029164,461208,2045,2017-02-12,changed_mind,1,4942.51,UrbanVN UE-05,Streetwear,Performance,M,purple,5569.462312746386,2996.370724257556,2017-01-31,77573,organic_search,tablet,12,2017,2,2017-02
RET-029166,461304,735,2017-02-23,wrong_size,4,17600.31,HanoiStreet RP-23,Outdoor,Activewear,XL,purple,4615.655408483896,2314.7511873546737,2017-02-01,157466,organic_search,desktop,22,2017,2,2017-02
RET-029167,461304,736,2017-02-17,wrong_size,5,22650.12,HanoiStreet RP-24,Outdoor,Activewear,S,green,4615.655408483896,2839.0896417584445,2017-02-01,157466,organic_search,desktop,16,2017,2,2017-02
RET-029169,461350,2387,2017-02-09,not_as_described,2,10681.37,VietMotion UC-35,Streetwear,Everyday,XL,silver,6091.44509881423,4494.268193905138,2017-02-01,102101,referral,mobile,8,2017,2,2017-02
RET-029170,461364,2212,2017-02-12,late_delivery,2,2067.02,VietMotion RP-09,Outdoor,Activewear,S,orange,1075.947169481654,854.5172420023296,2017-01-30,93001,email_campaign,mobile,13,2017,2,2017-02
RET-029171,461364,2213,2017-02-25,defective,3,2908.52,VietMotion RP-10,Outdoor,Activewear,M,blue,1075.947169481654,753.7009922218986,2017-01-30,93001,email_campaign,mobile,26,2017,2,2017-02
RET-029173,461375,1942,2017-02-18,defective,3,3820.18,UrbanVN RP-17,Outdoor,Activewear,L,orange,1481.996824817518,1407.896983576642,2017-02-01,124951,organic_search,tablet,17,2017,2,2017-02
RET-029174,461443,1453,2017-02-16,wrong_size,5,21960.16,VietMode RP-45,Outdoor,Activewear,M,blue,4981.022208588956,3912.592944846626,2017-01-30,152032,email_campaign,mobile,17,2017,2,2017-02
RET-029175,461465,2192,2017-02-09,wrong_size,3,7198.29,VietMotion MA-06,Casual,All-weather,S,orange,2587.684929328622,2458.3006828621906,2017-01-28,138103,paid_search,mobile,12,2017,2,2017-02
RET-029176,461478,733,2017-02-25,wrong_size,3,12058.28,HanoiStreet RP-21,Outdoor,Activewear,M,blue,4376.45179245283,2285.383126018868,2017-01-30,138674,email_campaign,desktop,26,2017,2,2017-02
RET-029177,461484,1980,2017-02-07,wrong_size,2,3703.7,UrbanVN RP-55,Outdoor,Activewear,S,red,2026.0782152974505,1593.3079085099146,2017-01-28,139101,email_campaign,mobile,10,2017,2,2017-02
RET-029178,461484,1981,2017-02-24,wrong_size,1,1801.66,UrbanVN RP-56,Outdoor,Activewear,M,black,2026.0782152974505,1031.0712037648725,2017-01-28,139101,email_campaign,mobile,27,2017,2,2017-02
RET-029181,461550,781,2017-02-20,not_as_described,1,1054.61,HanoiStreet RP-69,Outdoor,Activewear,M,black,1274.5818688060406,845.3026953921661,2017-01-28,148434,organic_search,mobile,23,2017,2,2017-02
RET-029182,461550,782,2017-02-07,wrong_size,7,8804.37,HanoiStreet RP-70,Outdoor,Activewear,L,orange,1274.5818688060406,1065.805358695611,2017-01-28,148434,organic_search,mobile,10,2017,2,2017-02
RET-029183,461602,690,2017-02-12,changed_mind,3,12340.38,SaigonFlex UC-55,Streetwear,Everyday,L,red,4598.817231121282,3100.062695498856,2017-01-29,98625,social_media,mobile,14,2017,2,2017-02
RET-029184,461644,1226,2017-03-02,defective,1,6717.57,MekongFit UC-28,Streetwear,Everyday,L,green,6689.096277372263,5573.355018306569,2017-02-01,106905,organic_search,tablet,29,2017,3,2017-03
RET-029185,461645,674,2017-02-16,late_delivery,1,7682.29,SaigonFlex UC-39,Streetwear,Everyday,L,white,8419.577208862469,6274.268936044312,2017-01-29,154513,organic_search,mobile,18,2017,2,2017-02
RET-029186,461650,636,2017-02-22,late_delivery,4,37330.91,SaigonFlex UC-01,Streetwear,Everyday,S,green,10891.997347272134,9183.042963485135,2017-01-29,143214,referral,tablet,24,2017,2,2017-02
RET-029188,461697,2332,2017-02-21,late_delivery,2,11285.98,VietMotion UE-06,Streetwear,Performance,S,orange,5799.628950298211,4554.448614669184,2017-02-01,67536,email_campaign,mobile,20,2017,2,2017-02
RET-029190,461705,1097,2017-03-01,wrong_size,6,18370.05,MekongFit RP-43,Outdoor,Activewear,M,silver,3724.014215938303,3064.118896874036,2017-02-02,22591,referral,mobile,27,2017,3,2017-03
RET-029191,461705,1098,2017-02-13,late_delivery,3,8148.42,MekongFit RP-44,Outdoor,Activewear,L,pink,3724.014215938303,3151.633230948586,2017-02-02,22591,referral,mobile,11,2017,2,2017-02
RET-029192,461713,581,2017-02-14,wrong_size,3,46362.64,SaigonFlex UC-46,Streetwear,Everyday,M,black,16696.35,14125.112099999997,2017-01-31,71640,email_campaign,desktop,14,2017,2,2017-02
RET-029193,461746,1171,2017-02-08,wrong_size,3,11400.33,MekongFit UE-07,Streetwear,Performance,XL,black,4297.006363636363,3953.675555181818,2017-01-31,129816,organic_search,desktop,8,2017,2,2017-02
